,sentence,sentence_id
1415,Other arrangements might become plausible as the most obvious options narrow.,"(3, 1805)"
1416,"Blue and White leaders might break away and join Netanyahu without Gantz, or various Likud leaders might join with Gantz without Netanyahu.","(3, 1806)"
1417,"Rationalizations, from both sides, would not be wanting.","(3, 1807)"
1418,,"(3, 1808)"
1419,"In either case, senior Likud leadersfor example, Gideon Saar, the former education minister who has tangled with Netanyahu in the pastwould not be pleased with the idea of ceding power to the smaller parties.","(3, 1600)"
1420,"Moshe Kahlon, whose support Netanyahu may need again, has, for his part, always protected the Supreme Court.","(3, 1601)"
1421,Either man might inherit the Likuds leadership if Netanyahu were forced out.,"(3, 1602)"
1422,"The former Prime Minister Ehud Olmert, an experienced veteran of similar negotiations, has privately indicated that he doubts senior Likud ministers would be ready to sacrifice their political futures, and give up so many senior positions in the cabinet, just to save the Prime Minister for the few months until his hearings may force him to face trial.","(3, 1603)"
1423,,"(3, 1604)"
1424,A unity government is negotiated.,"(3, 1700)"
1425,This is a radical possibility that may appear less so as the post-election dust settles.,"(3, 1701)"
1426,"If Netanyahus pending indictments were not a stumbling block, the conundrum facing both leading parties would militate for a government of national unity, which would keep out the ultra-rightists and the Kahanists, and could expand to include, say, Labor and Kulanu.","(3, 1702)"
1427,"Indeed, in ordinary years, such a government would seem irresistible.","(3, 1703)"
1428,"It might entail a rotation agreementas Labor and Likud had in a unity government established in 1984with one leader holding the Prime Ministers job for the first two years of a four-year term, and the other for the last two.","(3, 1704)"
1429,,"(3, 1705)"
1430,"The President, Reuven Rivlin, concerned about the integrity of civil society and its judicial institutions, is reported to be entertaining this idea.","(3, 1800)"
1431,Its hard to believe that a vast majority of voters for both parties wouldnt see it as a relief.,"(3, 1801)"
1432,Gantzs animus for Netanyahu is real.,"(3, 1802)"
1433,"But he was secretly recorded saying that the door is closed but not locked, regarding joining with the Likud in a unity governmentif Netanyahus criminal proceedings dont get in the way.","(3, 1803)"
1434,"This might be interpreted as wanting to wait until the hearings determine, finally, whether the Prime Minister will be indicted.","(3, 1804)"
1435,Other arrangements might become plausible as the most obvious options narrow.,"(3, 1805)"
1436,"Blue and White leaders might break away and join Netanyahu without Gantz, or various Likud leaders might join with Gantz without Netanyahu.","(3, 1806)"
1437,"Rationalizations, from both sides, would not be wanting.","(3, 1807)"
1438,,"(3, 1808)"
1439,"In either case, senior Likud leadersfor example, Gideon Saar, the former education minister who has tangled with Netanyahu in the pastwould not be pleased with the idea of ceding power to the smaller parties.","(3, 1600)"
1440,"Moshe Kahlon, whose support Netanyahu may need again, has, for his part, always protected the Supreme Court.","(3, 1601)"
1441,Either man might inherit the Likuds leadership if Netanyahu were forced out.,"(3, 1602)"
1442,"The former Prime Minister Ehud Olmert, an experienced veteran of similar negotiations, has privately indicated that he doubts senior Likud ministers would be ready to sacrifice their political futures, and give up so many senior positions in the cabinet, just to save the Prime Minister for the few months until his hearings may force him to face trial.","(3, 1603)"
1443,,"(3, 1604)"
1444,A unity government is negotiated.,"(3, 1700)"
1445,This is a radical possibility that may appear less so as the post-election dust settles.,"(3, 1701)"
1446,"If Netanyahus pending indictments were not a stumbling block, the conundrum facing both leading parties would militate for a government of national unity, which would keep out the ultra-rightists and the Kahanists, and could expand to include, say, Labor and Kulanu.","(3, 1702)"
1447,"Indeed, in ordinary years, such a government would seem irresistible.","(3, 1703)"
1448,"It might entail a rotation agreementas Labor and Likud had in a unity government established in 1984with one leader holding the Prime Ministers job for the first two years of a four-year term, and the other for the last two.","(3, 1704)"
1449,,"(3, 1705)"
1450,"The President, Reuven Rivlin, concerned about the integrity of civil society and its judicial institutions, is reported to be entertaining this idea.","(3, 1800)"
1451,Its hard to believe that a vast majority of voters for both parties wouldnt see it as a relief.,"(3, 1801)"
1452,Gantzs animus for Netanyahu is real.,"(3, 1802)"
1453,"But he was secretly recorded saying that the door is closed but not locked, regarding joining with the Likud in a unity governmentif Netanyahus criminal proceedings dont get in the way.","(3, 1803)"
1454,"This might be interpreted as wanting to wait until the hearings determine, finally, whether the Prime Minister will be indicted.","(3, 1804)"
1455,Other arrangements might become plausible as the most obvious options narrow.,"(3, 1805)"
1456,"Blue and White leaders might break away and join Netanyahu without Gantz, or various Likud leaders might join with Gantz without Netanyahu.","(3, 1806)"
1457,"Rationalizations, from both sides, would not be wanting.","(3, 1807)"
1458,,"(3, 1808)"
1459,"In either case, senior Likud leadersfor example, Gideon Saar, the former education minister who has tangled with Netanyahu in the pastwould not be pleased with the idea of ceding power to the smaller parties.","(3, 1600)"
1460,"Moshe Kahlon, whose support Netanyahu may need again, has, for his part, always protected the Supreme Court.","(3, 1601)"
1461,Either man might inherit the Likuds leadership if Netanyahu were forced out.,"(3, 1602)"
1462,"The former Prime Minister Ehud Olmert, an experienced veteran of similar negotiations, has privately indicated that he doubts senior Likud ministers would be ready to sacrifice their political futures, and give up so many senior positions in the cabinet, just to save the Prime Minister for the few months until his hearings may force him to face trial.","(3, 1603)"
1463,,"(3, 1604)"
1464,A unity government is negotiated.,"(3, 1700)"
1465,This is a radical possibility that may appear less so as the post-election dust settles.,"(3, 1701)"
1466,"If Netanyahus pending indictments were not a stumbling block, the conundrum facing both leading parties would militate for a government of national unity, which would keep out the ultra-rightists and the Kahanists, and could expand to include, say, Labor and Kulanu.","(3, 1702)"
1467,"Indeed, in ordinary years, such a government would seem irresistible.","(3, 1703)"
1468,"It might entail a rotation agreementas Labor and Likud had in a unity government established in 1984with one leader holding the Prime Ministers job for the first two years of a four-year term, and the other for the last two.","(3, 1704)"
1469,,"(3, 1705)"
1470,"The President, Reuven Rivlin, concerned about the integrity of civil society and its judicial institutions, is reported to be entertaining this idea.","(3, 1800)"
1471,Its hard to believe that a vast majority of voters for both parties wouldnt see it as a relief.,"(3, 1801)"
1472,Gantzs animus for Netanyahu is real.,"(3, 1802)"
1473,"But he was secretly recorded saying that the door is closed but not locked, regarding joining with the Likud in a unity governmentif Netanyahus criminal proceedings dont get in the way.","(3, 1803)"
1474,"This might be interpreted as wanting to wait until the hearings determine, finally, whether the Prime Minister will be indicted.","(3, 1804)"
1475,Other arrangements might become plausible as the most obvious options narrow.,"(3, 1805)"
1476,"Blue and White leaders might break away and join Netanyahu without Gantz, or various Likud leaders might join with Gantz without Netanyahu.","(3, 1806)"
1477,"Rationalizations, from both sides, would not be wanting.","(3, 1807)"
1478,,"(3, 1808)"
1479,A unity government is installed.,"(3, 1900)"
1480,"Netanyahus proceedings are in the way, however.","(3, 1901)"
1481,And it is hard to see how any unity governmentany leaders other than Netanyahu sycophants in the Likud and right-extremistswill agree to hand Netanyahu new laws that tamper with basic constitutional law.,"(3, 1902)"
1482,"The only way that he could be moved aside is if Rivlin, who has long been alienated from him, consults with all parties, concedes a virtual tie, and turns to a third member of the Knessetsay, a veteran Likud rival such as Saarand asks that member to assemble a coalition.","(3, 1903)"
1483,"The move would be unprecedented, and it would have to be coordinated with Gantz, but he has already made it clear that he would go for a coalition with the Likud sans Netanyahuif only to keep the Kahanists out.","(3, 1904)"
1484,,"(3, 1905)"
1485,"There is much to learn from this campaign, none of it reassuring.","(3, 2000)"
1486,"Like Trumps supporters, Netanyahus often seem to so deeply identify with his everyman posturing, his regional bullying, and his nationalist resentments that democratic institutions can be made to appear as just another elitist preoccupation.","(3, 2001)"
1487,"The Passover Haggadah, which will be read in a couple of weeks time, says that the simple son is answered with shows of strength.","(3, 2002)"
1488,Netanyahu has grasped the lesson.,"(3, 2003)"
1489,,"(3, 2004)"
1490,nan,"(3, 2100)"
1491,A unity government is installed.,"(3, 1900)"
1492,"Netanyahus proceedings are in the way, however.","(3, 1901)"
1493,And it is hard to see how any unity governmentany leaders other than Netanyahu sycophants in the Likud and right-extremistswill agree to hand Netanyahu new laws that tamper with basic constitutional law.,"(3, 1902)"
1494,"The only way that he could be moved aside is if Rivlin, who has long been alienated from him, consults with all parties, concedes a virtual tie, and turns to a third member of the Knessetsay, a veteran Likud rival such as Saarand asks that member to assemble a coalition.","(3, 1903)"
1495,"The move would be unprecedented, and it would have to be coordinated with Gantz, but he has already made it clear that he would go for a coalition with the Likud sans Netanyahuif only to keep the Kahanists out.","(3, 1904)"
1496,,"(3, 1905)"
1497,"There is much to learn from this campaign, none of it reassuring.","(3, 2000)"
1498,"Like Trumps supporters, Netanyahus often seem to so deeply identify with his everyman posturing, his regional bullying, and his nationalist resentments that democratic institutions can be made to appear as just another elitist preoccupation.","(3, 2001)"
1499,"The Passover Haggadah, which will be read in a couple of weeks time, says that the simple son is answered with shows of strength.","(3, 2002)"
1500,Netanyahu has grasped the lesson.,"(3, 2003)"
1501,,"(3, 2004)"
1502,nan,"(3, 2100)"
1503,A unity government is installed.,"(3, 1900)"
1504,"Netanyahus proceedings are in the way, however.","(3, 1901)"
1505,And it is hard to see how any unity governmentany leaders other than Netanyahu sycophants in the Likud and right-extremistswill agree to hand Netanyahu new laws that tamper with basic constitutional law.,"(3, 1902)"
1506,"The only way that he could be moved aside is if Rivlin, who has long been alienated from him, consults with all parties, concedes a virtual tie, and turns to a third member of the Knessetsay, a veteran Likud rival such as Saarand asks that member to assemble a coalition.","(3, 1903)"
1507,"The move would be unprecedented, and it would have to be coordinated with Gantz, but he has already made it clear that he would go for a coalition with the Likud sans Netanyahuif only to keep the Kahanists out.","(3, 1904)"
1508,,"(3, 1905)"
1509,"There is much to learn from this campaign, none of it reassuring.","(3, 2000)"
1510,"Like Trumps supporters, Netanyahus often seem to so deeply identify with his everyman posturing, his regional bullying, and his nationalist resentments that democratic institutions can be made to appear as just another elitist preoccupation.","(3, 2001)"
1511,"The Passover Haggadah, which will be read in a couple of weeks time, says that the simple son is answered with shows of strength.","(3, 2002)"
1512,Netanyahu has grasped the lesson.,"(3, 2003)"
1513,,"(3, 2004)"
1514,nan,"(3, 2100)"
1515,A unity government is installed.,"(3, 1900)"
1516,"Netanyahus proceedings are in the way, however.","(3, 1901)"
1517,And it is hard to see how any unity governmentany leaders other than Netanyahu sycophants in the Likud and right-extremistswill agree to hand Netanyahu new laws that tamper with basic constitutional law.,"(3, 1902)"
1518,"The only way that he could be moved aside is if Rivlin, who has long been alienated from him, consults with all parties, concedes a virtual tie, and turns to a third member of the Knessetsay, a veteran Likud rival such as Saarand asks that member to assemble a coalition.","(3, 1903)"
1519,"The move would be unprecedented, and it would have to be coordinated with Gantz, but he has already made it clear that he would go for a coalition with the Likud sans Netanyahuif only to keep the Kahanists out.","(3, 1904)"
1520,,"(3, 1905)"
1521,"There is much to learn from this campaign, none of it reassuring.","(3, 2000)"
1522,"Like Trumps supporters, Netanyahus often seem to so deeply identify with his everyman posturing, his regional bullying, and his nationalist resentments that democratic institutions can be made to appear as just another elitist preoccupation.","(3, 2001)"
1523,"The Passover Haggadah, which will be read in a couple of weeks time, says that the simple son is answered with shows of strength.","(3, 2002)"
1524,Netanyahu has grasped the lesson.,"(3, 2003)"
1525,,"(3, 2004)"
1526,nan,"(3, 2100)"
1527,A unity government is installed.,"(3, 1900)"
1528,"Netanyahus proceedings are in the way, however.","(3, 1901)"
1529,And it is hard to see how any unity governmentany leaders other than Netanyahu sycophants in the Likud and right-extremistswill agree to hand Netanyahu new laws that tamper with basic constitutional law.,"(3, 1902)"
1530,"The only way that he could be moved aside is if Rivlin, who has long been alienated from him, consults with all parties, concedes a virtual tie, and turns to a third member of the Knessetsay, a veteran Likud rival such as Saarand asks that member to assemble a coalition.","(3, 1903)"
1531,"The move would be unprecedented, and it would have to be coordinated with Gantz, but he has already made it clear that he would go for a coalition with the Likud sans Netanyahuif only to keep the Kahanists out.","(3, 1904)"
1532,,"(3, 1905)"
1533,"There is much to learn from this campaign, none of it reassuring.","(3, 2000)"
1534,"Like Trumps supporters, Netanyahus often seem to so deeply identify with his everyman posturing, his regional bullying, and his nationalist resentments that democratic institutions can be made to appear as just another elitist preoccupation.","(3, 2001)"
1535,"The Passover Haggadah, which will be read in a couple of weeks time, says that the simple son is answered with shows of strength.","(3, 2002)"
1536,Netanyahu has grasped the lesson.,"(3, 2003)"
1537,,"(3, 2004)"
1538,nan,"(3, 2100)"
1539,"Last May, the Secretary of Homeland Security, Kirstjen Nielsen, threatened to resign after President Trump humiliated her in a Cabinet meeting.","(4, 100)"
1540,"At the time, the number of Central American migrants arriving at the U.S. border was rising, with fifty thousand people being arrested each month, and the President was blaming her personally.","(4, 101)"
1541,Why dont you have solutions? he demanded at the meeting.,"(4, 102)"
1542,"How is this still happening? Influential figures in the White House, led by Stephen Miller, the Presidents senior policy adviser, had long been suspicious of Nielsens establishment credentials, and Trump, who personally disliked her, had always resented the fact that her mentor, John Kelly, who was then the White House chief of staff, had forced her nomination on him.","(4, 103)"
1543,"More than anything else, though, it was the timing of her confirmation, in December, 2017, that made Nielsen particularly vulnerable; it coincided with an uptick in regional migration, which enabled her detractors within the Administration to portray her to the President as ineffectual and insufficiently loyal to his agenda.","(4, 104)"
1544,Nielsen managed to stay in her post only because there was no obvious way for Trump to remove her.,"(4, 105)"
1545,"The Administration cant get rid of Nielsen, a D.H.S.","(4, 106)"
1546,official told me that spring.,"(4, 107)"
1547,She doesnt even have a deputy right now to fill in for her if she leaves.,"(4, 108)"
1548,,"(4, 109)"
1549,"On Sunday evening, Nielsen still did not have a confirmed deputy to succeed her when, under pressure from the President, she announced her resignation.","(4, 200)"
1550,"In March, after months of steady increases in the number of immigrants arriving at the southern border, U.S. authorities arrested nearly a hundred thousand people.","(4, 201)"
1551,"It was the highest rate of monthly apprehensions in more than a decade, and the Departments enforcement agencies have had to release hundreds of families into the country because the government no longer has the capacity to hold them all.","(4, 202)"
1552,"Trump has responded by declaring a national emergency, moving to cut all aid to Central America and threatening to close ports of entry along the southern border.","(4, 203)"
1553,"Publicly, Nielsen supported the President, but privately, one Administration official told CNN, she felt that the situation was untenable and Trump was becoming increasingly unhinged .","(4, 204)"
1554,.,"(4, 205)"
1555,.,"(4, 206)"
1556,"and making unreasonable and even impossible requests. At 5 P.M. on Sunday, Nielsen travelled to the White House to discuss border policy with the President; when she emerged, the President announced her departure.","(4, 207)"
1557,,"(4, 208)"
1558,"Whats most striking about Nielsens exit isnt that she left at a moment of political upheaval, or even that she managed to hang on to her post for as long as she did.","(4, 300)"
1559,"In the past year, even as Nielsen pursued the most aggressive enforcement strategy of any secretary in the history of the department, Trump saw her as too weak to be trusted.","(4, 301)"
1560,The Administrations most controversial immigration policiesfrom family separation to the recent overhaul of asylum practices known as Remain in Mexicoall happened on Nielsens watch.,"(4, 302)"
1561,She defended these policies to the press and to Congress and frequently lied in the process.,"(4, 303)"
1562,"Nielsen continues to claim, for instance, that the Trump Administration never had a policy of separating families at the border.","(4, 304)"
1563,"She was willing to toe the Trump line in ways that were dishonest, one Administration official told me.","(4, 305)"
1564,The worst part about her time at D.H.S.,"(4, 306)"
1565,"is that she hasnt been an honest broker. The greatest irony of Nielsens tenure may be that, in an Administration full of anti-immigration stalwarts, she was not an ideologue but an opportunist.","(4, 307)"
1566,"While she was never a true believer, like Stephen Miller, she became nearly as notorious, having weaponized immigration policy in the battle for her own political survival.","(4, 308)"
1567,,"(4, 309)"
1568,"Last May, the Secretary of Homeland Security, Kirstjen Nielsen, threatened to resign after President Trump humiliated her in a Cabinet meeting.","(4, 100)"
1569,"At the time, the number of Central American migrants arriving at the U.S. border was rising, with fifty thousand people being arrested each month, and the President was blaming her personally.","(4, 101)"
1570,Why dont you have solutions? he demanded at the meeting.,"(4, 102)"
1571,"How is this still happening? Influential figures in the White House, led by Stephen Miller, the Presidents senior policy adviser, had long been suspicious of Nielsens establishment credentials, and Trump, who personally disliked her, had always resented the fact that her mentor, John Kelly, who was then the White House chief of staff, had forced her nomination on him.","(4, 103)"
1572,"More than anything else, though, it was the timing of her confirmation, in December, 2017, that made Nielsen particularly vulnerable; it coincided with an uptick in regional migration, which enabled her detractors within the Administration to portray her to the President as ineffectual and insufficiently loyal to his agenda.","(4, 104)"
1573,Nielsen managed to stay in her post only because there was no obvious way for Trump to remove her.,"(4, 105)"
1574,"The Administration cant get rid of Nielsen, a D.H.S.","(4, 106)"
1575,official told me that spring.,"(4, 107)"
1576,She doesnt even have a deputy right now to fill in for her if she leaves.,"(4, 108)"
1577,,"(4, 109)"
1578,"On Sunday evening, Nielsen still did not have a confirmed deputy to succeed her when, under pressure from the President, she announced her resignation.","(4, 200)"
1579,"In March, after months of steady increases in the number of immigrants arriving at the southern border, U.S. authorities arrested nearly a hundred thousand people.","(4, 201)"
1580,"It was the highest rate of monthly apprehensions in more than a decade, and the Departments enforcement agencies have had to release hundreds of families into the country because the government no longer has the capacity to hold them all.","(4, 202)"
1581,"Trump has responded by declaring a national emergency, moving to cut all aid to Central America and threatening to close ports of entry along the southern border.","(4, 203)"
1582,"Publicly, Nielsen supported the President, but privately, one Administration official told CNN, she felt that the situation was untenable and Trump was becoming increasingly unhinged .","(4, 204)"
1583,.,"(4, 205)"
1584,.,"(4, 206)"
1585,"and making unreasonable and even impossible requests. At 5 P.M. on Sunday, Nielsen travelled to the White House to discuss border policy with the President; when she emerged, the President announced her departure.","(4, 207)"
1586,,"(4, 208)"
1587,"Whats most striking about Nielsens exit isnt that she left at a moment of political upheaval, or even that she managed to hang on to her post for as long as she did.","(4, 300)"
1588,"In the past year, even as Nielsen pursued the most aggressive enforcement strategy of any secretary in the history of the department, Trump saw her as too weak to be trusted.","(4, 301)"
1589,The Administrations most controversial immigration policiesfrom family separation to the recent overhaul of asylum practices known as Remain in Mexicoall happened on Nielsens watch.,"(4, 302)"
1590,She defended these policies to the press and to Congress and frequently lied in the process.,"(4, 303)"
1591,"Nielsen continues to claim, for instance, that the Trump Administration never had a policy of separating families at the border.","(4, 304)"
1592,"She was willing to toe the Trump line in ways that were dishonest, one Administration official told me.","(4, 305)"
1593,The worst part about her time at D.H.S.,"(4, 306)"
1594,"is that she hasnt been an honest broker. The greatest irony of Nielsens tenure may be that, in an Administration full of anti-immigration stalwarts, she was not an ideologue but an opportunist.","(4, 307)"
1595,"While she was never a true believer, like Stephen Miller, she became nearly as notorious, having weaponized immigration policy in the battle for her own political survival.","(4, 308)"
1596,,"(4, 309)"
1597,"Last May, the Secretary of Homeland Security, Kirstjen Nielsen, threatened to resign after President Trump humiliated her in a Cabinet meeting.","(4, 100)"
1598,"At the time, the number of Central American migrants arriving at the U.S. border was rising, with fifty thousand people being arrested each month, and the President was blaming her personally.","(4, 101)"
1599,Why dont you have solutions? he demanded at the meeting.,"(4, 102)"
1600,"How is this still happening? Influential figures in the White House, led by Stephen Miller, the Presidents senior policy adviser, had long been suspicious of Nielsens establishment credentials, and Trump, who personally disliked her, had always resented the fact that her mentor, John Kelly, who was then the White House chief of staff, had forced her nomination on him.","(4, 103)"
1601,"More than anything else, though, it was the timing of her confirmation, in December, 2017, that made Nielsen particularly vulnerable; it coincided with an uptick in regional migration, which enabled her detractors within the Administration to portray her to the President as ineffectual and insufficiently loyal to his agenda.","(4, 104)"
1602,Nielsen managed to stay in her post only because there was no obvious way for Trump to remove her.,"(4, 105)"
1603,"The Administration cant get rid of Nielsen, a D.H.S.","(4, 106)"
1604,official told me that spring.,"(4, 107)"
1605,She doesnt even have a deputy right now to fill in for her if she leaves.,"(4, 108)"
1606,,"(4, 109)"
1607,"On Sunday evening, Nielsen still did not have a confirmed deputy to succeed her when, under pressure from the President, she announced her resignation.","(4, 200)"
1608,"In March, after months of steady increases in the number of immigrants arriving at the southern border, U.S. authorities arrested nearly a hundred thousand people.","(4, 201)"
1609,"It was the highest rate of monthly apprehensions in more than a decade, and the Departments enforcement agencies have had to release hundreds of families into the country because the government no longer has the capacity to hold them all.","(4, 202)"
1610,"Trump has responded by declaring a national emergency, moving to cut all aid to Central America and threatening to close ports of entry along the southern border.","(4, 203)"
1611,"Publicly, Nielsen supported the President, but privately, one Administration official told CNN, she felt that the situation was untenable and Trump was becoming increasingly unhinged .","(4, 204)"
1612,.,"(4, 205)"
1613,.,"(4, 206)"
1614,"and making unreasonable and even impossible requests. At 5 P.M. on Sunday, Nielsen travelled to the White House to discuss border policy with the President; when she emerged, the President announced her departure.","(4, 207)"
1615,,"(4, 208)"
1616,"Whats most striking about Nielsens exit isnt that she left at a moment of political upheaval, or even that she managed to hang on to her post for as long as she did.","(4, 300)"
1617,"In the past year, even as Nielsen pursued the most aggressive enforcement strategy of any secretary in the history of the department, Trump saw her as too weak to be trusted.","(4, 301)"
1618,The Administrations most controversial immigration policiesfrom family separation to the recent overhaul of asylum practices known as Remain in Mexicoall happened on Nielsens watch.,"(4, 302)"
1619,She defended these policies to the press and to Congress and frequently lied in the process.,"(4, 303)"
1620,"Nielsen continues to claim, for instance, that the Trump Administration never had a policy of separating families at the border.","(4, 304)"
1621,"She was willing to toe the Trump line in ways that were dishonest, one Administration official told me.","(4, 305)"
1622,The worst part about her time at D.H.S.,"(4, 306)"
1623,"is that she hasnt been an honest broker. The greatest irony of Nielsens tenure may be that, in an Administration full of anti-immigration stalwarts, she was not an ideologue but an opportunist.","(4, 307)"
1624,"While she was never a true believer, like Stephen Miller, she became nearly as notorious, having weaponized immigration policy in the battle for her own political survival.","(4, 308)"
1625,,"(4, 309)"
1626,"Last May, the Secretary of Homeland Security, Kirstjen Nielsen, threatened to resign after President Trump humiliated her in a Cabinet meeting.","(4, 100)"
1627,"At the time, the number of Central American migrants arriving at the U.S. border was rising, with fifty thousand people being arrested each month, and the President was blaming her personally.","(4, 101)"
1628,Why dont you have solutions? he demanded at the meeting.,"(4, 102)"
1629,"How is this still happening? Influential figures in the White House, led by Stephen Miller, the Presidents senior policy adviser, had long been suspicious of Nielsens establishment credentials, and Trump, who personally disliked her, had always resented the fact that her mentor, John Kelly, who was then the White House chief of staff, had forced her nomination on him.","(4, 103)"
1630,"More than anything else, though, it was the timing of her confirmation, in December, 2017, that made Nielsen particularly vulnerable; it coincided with an uptick in regional migration, which enabled her detractors within the Administration to portray her to the President as ineffectual and insufficiently loyal to his agenda.","(4, 104)"
1631,Nielsen managed to stay in her post only because there was no obvious way for Trump to remove her.,"(4, 105)"
1632,"The Administration cant get rid of Nielsen, a D.H.S.","(4, 106)"
1633,official told me that spring.,"(4, 107)"
1634,She doesnt even have a deputy right now to fill in for her if she leaves.,"(4, 108)"
1635,,"(4, 109)"
1636,"On Sunday evening, Nielsen still did not have a confirmed deputy to succeed her when, under pressure from the President, she announced her resignation.","(4, 200)"
1637,"In March, after months of steady increases in the number of immigrants arriving at the southern border, U.S. authorities arrested nearly a hundred thousand people.","(4, 201)"
1638,"It was the highest rate of monthly apprehensions in more than a decade, and the Departments enforcement agencies have had to release hundreds of families into the country because the government no longer has the capacity to hold them all.","(4, 202)"
1639,"Trump has responded by declaring a national emergency, moving to cut all aid to Central America and threatening to close ports of entry along the southern border.","(4, 203)"
1640,"Publicly, Nielsen supported the President, but privately, one Administration official told CNN, she felt that the situation was untenable and Trump was becoming increasingly unhinged .","(4, 204)"
1641,.,"(4, 205)"
1642,.,"(4, 206)"
1643,"and making unreasonable and even impossible requests. At 5 P.M. on Sunday, Nielsen travelled to the White House to discuss border policy with the President; when she emerged, the President announced her departure.","(4, 207)"
1644,,"(4, 208)"
1645,"Whats most striking about Nielsens exit isnt that she left at a moment of political upheaval, or even that she managed to hang on to her post for as long as she did.","(4, 300)"
1646,"In the past year, even as Nielsen pursued the most aggressive enforcement strategy of any secretary in the history of the department, Trump saw her as too weak to be trusted.","(4, 301)"
1647,The Administrations most controversial immigration policiesfrom family separation to the recent overhaul of asylum practices known as Remain in Mexicoall happened on Nielsens watch.,"(4, 302)"
1648,She defended these policies to the press and to Congress and frequently lied in the process.,"(4, 303)"
1649,"Nielsen continues to claim, for instance, that the Trump Administration never had a policy of separating families at the border.","(4, 304)"
1650,"She was willing to toe the Trump line in ways that were dishonest, one Administration official told me.","(4, 305)"
1651,The worst part about her time at D.H.S.,"(4, 306)"
1652,"is that she hasnt been an honest broker. The greatest irony of Nielsens tenure may be that, in an Administration full of anti-immigration stalwarts, she was not an ideologue but an opportunist.","(4, 307)"
1653,"While she was never a true believer, like Stephen Miller, she became nearly as notorious, having weaponized immigration policy in the battle for her own political survival.","(4, 308)"
1654,,"(4, 309)"
1655,"Last May, the Secretary of Homeland Security, Kirstjen Nielsen, threatened to resign after President Trump humiliated her in a Cabinet meeting.","(4, 100)"
1656,"At the time, the number of Central American migrants arriving at the U.S. border was rising, with fifty thousand people being arrested each month, and the President was blaming her personally.","(4, 101)"
1657,Why dont you have solutions? he demanded at the meeting.,"(4, 102)"
1658,"How is this still happening? Influential figures in the White House, led by Stephen Miller, the Presidents senior policy adviser, had long been suspicious of Nielsens establishment credentials, and Trump, who personally disliked her, had always resented the fact that her mentor, John Kelly, who was then the White House chief of staff, had forced her nomination on him.","(4, 103)"
1659,"More than anything else, though, it was the timing of her confirmation, in December, 2017, that made Nielsen particularly vulnerable; it coincided with an uptick in regional migration, which enabled her detractors within the Administration to portray her to the President as ineffectual and insufficiently loyal to his agenda.","(4, 104)"
1660,Nielsen managed to stay in her post only because there was no obvious way for Trump to remove her.,"(4, 105)"
1661,"The Administration cant get rid of Nielsen, a D.H.S.","(4, 106)"
1662,official told me that spring.,"(4, 107)"
1663,She doesnt even have a deputy right now to fill in for her if she leaves.,"(4, 108)"
1664,,"(4, 109)"
1665,"On Sunday evening, Nielsen still did not have a confirmed deputy to succeed her when, under pressure from the President, she announced her resignation.","(4, 200)"
1666,"In March, after months of steady increases in the number of immigrants arriving at the southern border, U.S. authorities arrested nearly a hundred thousand people.","(4, 201)"
1667,"It was the highest rate of monthly apprehensions in more than a decade, and the Departments enforcement agencies have had to release hundreds of families into the country because the government no longer has the capacity to hold them all.","(4, 202)"
1668,"Trump has responded by declaring a national emergency, moving to cut all aid to Central America and threatening to close ports of entry along the southern border.","(4, 203)"
1669,"Publicly, Nielsen supported the President, but privately, one Administration official told CNN, she felt that the situation was untenable and Trump was becoming increasingly unhinged .","(4, 204)"
1670,.,"(4, 205)"
1671,.,"(4, 206)"
1672,"and making unreasonable and even impossible requests. At 5 P.M. on Sunday, Nielsen travelled to the White House to discuss border policy with the President; when she emerged, the President announced her departure.","(4, 207)"
1673,,"(4, 208)"
1674,"Whats most striking about Nielsens exit isnt that she left at a moment of political upheaval, or even that she managed to hang on to her post for as long as she did.","(4, 300)"
1675,"In the past year, even as Nielsen pursued the most aggressive enforcement strategy of any secretary in the history of the department, Trump saw her as too weak to be trusted.","(4, 301)"
1676,The Administrations most controversial immigration policiesfrom family separation to the recent overhaul of asylum practices known as Remain in Mexicoall happened on Nielsens watch.,"(4, 302)"
1677,She defended these policies to the press and to Congress and frequently lied in the process.,"(4, 303)"
1678,"Nielsen continues to claim, for instance, that the Trump Administration never had a policy of separating families at the border.","(4, 304)"
1679,"She was willing to toe the Trump line in ways that were dishonest, one Administration official told me.","(4, 305)"
1680,The worst part about her time at D.H.S.,"(4, 306)"
1681,"is that she hasnt been an honest broker. The greatest irony of Nielsens tenure may be that, in an Administration full of anti-immigration stalwarts, she was not an ideologue but an opportunist.","(4, 307)"
1682,"While she was never a true believer, like Stephen Miller, she became nearly as notorious, having weaponized immigration policy in the battle for her own political survival.","(4, 308)"
1683,,"(4, 309)"
1684,"Last May, the Secretary of Homeland Security, Kirstjen Nielsen, threatened to resign after President Trump humiliated her in a Cabinet meeting.","(4, 100)"
1685,"At the time, the number of Central American migrants arriving at the U.S. border was rising, with fifty thousand people being arrested each month, and the President was blaming her personally.","(4, 101)"
1686,Why dont you have solutions? he demanded at the meeting.,"(4, 102)"
1687,"How is this still happening? Influential figures in the White House, led by Stephen Miller, the Presidents senior policy adviser, had long been suspicious of Nielsens establishment credentials, and Trump, who personally disliked her, had always resented the fact that her mentor, John Kelly, who was then the White House chief of staff, had forced her nomination on him.","(4, 103)"
