,sentence,sentence_id
2030,"As head of C.B.P., an agency tasked with policing the border, McAleenan has had limited sway over foreign policy.","(4, 803)"
2031,"Now that hes in a position to play a bigger role in those discussions, he runs the risk of upsetting the President.","(4, 804)"
2032,,"(4, 805)"
2033,"Another concern, typical for anyone in the Administration, is whether its even possible for a career public servant like McAleenan to operate effectively, and with integrity, in the face of constant pressure from the White House.","(4, 900)"
2034,"Thats what makes me nervous, one Administration official told me.","(4, 901)"
2035,"Im not sure how he can finesse things with this Administration. McAleenan did not think up the Administrations family-separation policy, for example, but he did play a role in implementing it.","(4, 902)"
2036,"In April of 2018, his name was at the top of a document signed by three agency heads at D.H.S.including Tom Homan, at ICE, and Francis Cissna, at Citizen and Immigration Servicesarguing that family separation would deter other immigrant families, according to someone who saw the document.","(4, 903)"
2037,"In December, as the Trump Administration tightened restrictions at ports of entry and migrants crossed in increasingly remote areas of the desert, two Guatemalan children died in the custody of Border Patrol.","(4, 904)"
2038,"McAleenan is a career civil servant, and I believe he wants to see his job through to the end, regardless of the Administration, the official told me.","(4, 905)"
2039,"In the Trump Era, doing so comes at a high cost.","(4, 906)"
2040,,"(4, 907)"
2041,Nielsens successor as acting head of D.H.S.,"(4, 700)"
2042,"will be Kevin McAleenan, the commissioner of U.S. Customs and Border Protection (C.B.P.).","(4, 701)"
2043,"Current and former department officials have told me that McAleenan is smart, fact-driven, intellectual, and thoughtful. A lawyer by training, with a degree from the University of Chicago, he first joined D.H.S.","(4, 702)"
2044,"in 2006, as a customs agent in Los Angeles, and later rose to become the deputy commissioner of C.B.P.","(4, 703)"
2045,"under President Obama; in March of 2018, the Senate confirmed him as head of the agency.","(4, 704)"
2046,,"(4, 705)"
2047,"The biggest question surrounding McAleenan, who, unlike Nielsen, is seen by both Republicans and Democrats as a credible choice to lead the governments third-largest federal department, is how quickly Trump will sour on him.","(4, 800)"
2048,McAleenan has already taken public positions that are at odds with the extremist views of the White House.,"(4, 801)"
2049,"Last December, he praised a new plan at the State Department to increase aid to Central American countries to help improve conditions in the region, and he has continued to speak forcefully about the need for the U.S. to address the root causes of emigration.","(4, 802)"
2050,"As head of C.B.P., an agency tasked with policing the border, McAleenan has had limited sway over foreign policy.","(4, 803)"
2051,"Now that hes in a position to play a bigger role in those discussions, he runs the risk of upsetting the President.","(4, 804)"
2052,,"(4, 805)"
2053,"Another concern, typical for anyone in the Administration, is whether its even possible for a career public servant like McAleenan to operate effectively, and with integrity, in the face of constant pressure from the White House.","(4, 900)"
2054,"Thats what makes me nervous, one Administration official told me.","(4, 901)"
2055,"Im not sure how he can finesse things with this Administration. McAleenan did not think up the Administrations family-separation policy, for example, but he did play a role in implementing it.","(4, 902)"
2056,"In April of 2018, his name was at the top of a document signed by three agency heads at D.H.S.including Tom Homan, at ICE, and Francis Cissna, at Citizen and Immigration Servicesarguing that family separation would deter other immigrant families, according to someone who saw the document.","(4, 903)"
2057,"In December, as the Trump Administration tightened restrictions at ports of entry and migrants crossed in increasingly remote areas of the desert, two Guatemalan children died in the custody of Border Patrol.","(4, 904)"
2058,"McAleenan is a career civil servant, and I believe he wants to see his job through to the end, regardless of the Administration, the official told me.","(4, 905)"
2059,"In the Trump Era, doing so comes at a high cost.","(4, 906)"
2060,,"(4, 907)"
2061,Nielsens successor as acting head of D.H.S.,"(4, 700)"
2062,"will be Kevin McAleenan, the commissioner of U.S. Customs and Border Protection (C.B.P.).","(4, 701)"
2063,"Current and former department officials have told me that McAleenan is smart, fact-driven, intellectual, and thoughtful. A lawyer by training, with a degree from the University of Chicago, he first joined D.H.S.","(4, 702)"
2064,"in 2006, as a customs agent in Los Angeles, and later rose to become the deputy commissioner of C.B.P.","(4, 703)"
2065,"under President Obama; in March of 2018, the Senate confirmed him as head of the agency.","(4, 704)"
2066,,"(4, 705)"
2067,"The biggest question surrounding McAleenan, who, unlike Nielsen, is seen by both Republicans and Democrats as a credible choice to lead the governments third-largest federal department, is how quickly Trump will sour on him.","(4, 800)"
2068,McAleenan has already taken public positions that are at odds with the extremist views of the White House.,"(4, 801)"
2069,"Last December, he praised a new plan at the State Department to increase aid to Central American countries to help improve conditions in the region, and he has continued to speak forcefully about the need for the U.S. to address the root causes of emigration.","(4, 802)"
2070,"As head of C.B.P., an agency tasked with policing the border, McAleenan has had limited sway over foreign policy.","(4, 803)"
2071,"Now that hes in a position to play a bigger role in those discussions, he runs the risk of upsetting the President.","(4, 804)"
2072,,"(4, 805)"
2073,"Another concern, typical for anyone in the Administration, is whether its even possible for a career public servant like McAleenan to operate effectively, and with integrity, in the face of constant pressure from the White House.","(4, 900)"
2074,"Thats what makes me nervous, one Administration official told me.","(4, 901)"
2075,"Im not sure how he can finesse things with this Administration. McAleenan did not think up the Administrations family-separation policy, for example, but he did play a role in implementing it.","(4, 902)"
2076,"In April of 2018, his name was at the top of a document signed by three agency heads at D.H.S.including Tom Homan, at ICE, and Francis Cissna, at Citizen and Immigration Servicesarguing that family separation would deter other immigrant families, according to someone who saw the document.","(4, 903)"
2077,"In December, as the Trump Administration tightened restrictions at ports of entry and migrants crossed in increasingly remote areas of the desert, two Guatemalan children died in the custody of Border Patrol.","(4, 904)"
2078,"McAleenan is a career civil servant, and I believe he wants to see his job through to the end, regardless of the Administration, the official told me.","(4, 905)"
2079,"In the Trump Era, doing so comes at a high cost.","(4, 906)"
2080,,"(4, 907)"
2081,Nielsens successor as acting head of D.H.S.,"(4, 700)"
2082,"will be Kevin McAleenan, the commissioner of U.S. Customs and Border Protection (C.B.P.).","(4, 701)"
2083,"Current and former department officials have told me that McAleenan is smart, fact-driven, intellectual, and thoughtful. A lawyer by training, with a degree from the University of Chicago, he first joined D.H.S.","(4, 702)"
2084,"in 2006, as a customs agent in Los Angeles, and later rose to become the deputy commissioner of C.B.P.","(4, 703)"
2085,"under President Obama; in March of 2018, the Senate confirmed him as head of the agency.","(4, 704)"
2086,,"(4, 705)"
2087,"The biggest question surrounding McAleenan, who, unlike Nielsen, is seen by both Republicans and Democrats as a credible choice to lead the governments third-largest federal department, is how quickly Trump will sour on him.","(4, 800)"
2088,McAleenan has already taken public positions that are at odds with the extremist views of the White House.,"(4, 801)"
2089,"Last December, he praised a new plan at the State Department to increase aid to Central American countries to help improve conditions in the region, and he has continued to speak forcefully about the need for the U.S. to address the root causes of emigration.","(4, 802)"
2090,"As head of C.B.P., an agency tasked with policing the border, McAleenan has had limited sway over foreign policy.","(4, 803)"
2091,"Now that hes in a position to play a bigger role in those discussions, he runs the risk of upsetting the President.","(4, 804)"
2092,,"(4, 805)"
2093,"Another concern, typical for anyone in the Administration, is whether its even possible for a career public servant like McAleenan to operate effectively, and with integrity, in the face of constant pressure from the White House.","(4, 900)"
2094,"Thats what makes me nervous, one Administration official told me.","(4, 901)"
2095,"Im not sure how he can finesse things with this Administration. McAleenan did not think up the Administrations family-separation policy, for example, but he did play a role in implementing it.","(4, 902)"
2096,"In April of 2018, his name was at the top of a document signed by three agency heads at D.H.S.including Tom Homan, at ICE, and Francis Cissna, at Citizen and Immigration Servicesarguing that family separation would deter other immigrant families, according to someone who saw the document.","(4, 903)"
2097,"In December, as the Trump Administration tightened restrictions at ports of entry and migrants crossed in increasingly remote areas of the desert, two Guatemalan children died in the custody of Border Patrol.","(4, 904)"
2098,"McAleenan is a career civil servant, and I believe he wants to see his job through to the end, regardless of the Administration, the official told me.","(4, 905)"
2099,"In the Trump Era, doing so comes at a high cost.","(4, 906)"
2100,,"(4, 907)"
2101,Nielsens successor as acting head of D.H.S.,"(4, 700)"
2102,"will be Kevin McAleenan, the commissioner of U.S. Customs and Border Protection (C.B.P.).","(4, 701)"
2103,"Current and former department officials have told me that McAleenan is smart, fact-driven, intellectual, and thoughtful. A lawyer by training, with a degree from the University of Chicago, he first joined D.H.S.","(4, 702)"
2104,"in 2006, as a customs agent in Los Angeles, and later rose to become the deputy commissioner of C.B.P.","(4, 703)"
2105,"under President Obama; in March of 2018, the Senate confirmed him as head of the agency.","(4, 704)"
2106,,"(4, 705)"
2107,"The biggest question surrounding McAleenan, who, unlike Nielsen, is seen by both Republicans and Democrats as a credible choice to lead the governments third-largest federal department, is how quickly Trump will sour on him.","(4, 800)"
2108,McAleenan has already taken public positions that are at odds with the extremist views of the White House.,"(4, 801)"
2109,"Last December, he praised a new plan at the State Department to increase aid to Central American countries to help improve conditions in the region, and he has continued to speak forcefully about the need for the U.S. to address the root causes of emigration.","(4, 802)"
2110,"As head of C.B.P., an agency tasked with policing the border, McAleenan has had limited sway over foreign policy.","(4, 803)"
2111,"Now that hes in a position to play a bigger role in those discussions, he runs the risk of upsetting the President.","(4, 804)"
2112,,"(4, 805)"
2113,"Another concern, typical for anyone in the Administration, is whether its even possible for a career public servant like McAleenan to operate effectively, and with integrity, in the face of constant pressure from the White House.","(4, 900)"
2114,"Thats what makes me nervous, one Administration official told me.","(4, 901)"
2115,"Im not sure how he can finesse things with this Administration. McAleenan did not think up the Administrations family-separation policy, for example, but he did play a role in implementing it.","(4, 902)"
2116,"In April of 2018, his name was at the top of a document signed by three agency heads at D.H.S.including Tom Homan, at ICE, and Francis Cissna, at Citizen and Immigration Servicesarguing that family separation would deter other immigrant families, according to someone who saw the document.","(4, 903)"
2117,"In December, as the Trump Administration tightened restrictions at ports of entry and migrants crossed in increasingly remote areas of the desert, two Guatemalan children died in the custody of Border Patrol.","(4, 904)"
2118,"McAleenan is a career civil servant, and I believe he wants to see his job through to the end, regardless of the Administration, the official told me.","(4, 905)"
2119,"In the Trump Era, doing so comes at a high cost.","(4, 906)"
2120,,"(4, 907)"
2121,The campaign in Syria liberated roughly the same amount of territory.,"(5, 400)"
2122,"But it relied on an unlikely partnership between elite U.S. Special Forces teams and a scrappy local militia led by Mazloum, a middle-aged Kurdish rebel whose face has been weathered by years of conflict and five stints in Syrian prisons.","(5, 401)"
2123,"They all operated in defiance of the Syrian government and its Russian, Iranian, and Hezbollah allies deployed nearby.","(5, 402)"
2124,Their mission was shrouded in secrecy.,"(5, 403)"
2125,"American troops wore no identifying insignias, ranks, or names on their uniforms.","(5, 404)"
2126,"The Syrian fighters knew only the first names of the Americans, including the commander.","(5, 405)"
2127,Yet they established an unusual level of trust.,"(5, 406)"
2128,"The U.S.-led international coalition provided air cover, but it depended on the Syrian Democratic Forces, or S.D.F., to protect their troops on the ground.","(5, 407)"
2129,,"(5, 408)"
2130,"Together, they seized twenty thousand square miles in northern Syria, a dusty region of crops, pastures, and oil fields that reminded me of Oklahoma.","(5, 500)"
2131,"When I drove around Raqqa, the former ISIS capital, little girls with ponytails and pastel backpacks were headed to schoolafter years of being banned from education or even from leaving home.","(5, 501)"
2132,"Women, their faces uncovered, strolled to the street markets rising amid the rubble, much of it created by U.S. air strikes.","(5, 502)"
2133,"Small groups of men sat curbside, sipping their morning tea and smoking, another practice that was banned under ISIS.","(5, 503)"
2134,"At several shops, workers were pounding twisted construction rodsgiant metal tumbleweeds pulled from bombed-out buildingsto flatten them, for use in reconstruction.","(5, 504)"
2135,"Spring lambs, small and pristine white, nibbled along the roadsides.","(5, 505)"
2136,,"(5, 506)"
2137,"In Washington and other Western capitals, the territorial defeat of ISIS, which for years was considered the greatest threat to global security, will almost certainly be studied as a model for future counterterrorism operations.","(5, 600)"
2138,The S.D.F.,"(5, 601)"
2139,"is the best unconventional partner force weve ever had, anywhere, Brett McGurk, the former lead coordinator of the campaign against ISIS, who is now a fellow at Stanford, told me.","(5, 602)"
2140,The S.D.F.,"(5, 603)"
2141,"in effect conquered one-third of Syria, once the heart of the ISIS caliphate, with very low costs for the United States. Mazloum, who is on Turkeys most-wanted list, evolved into one of the most important U.S. allies in the Middle East.","(5, 604)"
2142,,"(5, 605)"
2143,The campaign in Syria liberated roughly the same amount of territory.,"(5, 400)"
2144,"But it relied on an unlikely partnership between elite U.S. Special Forces teams and a scrappy local militia led by Mazloum, a middle-aged Kurdish rebel whose face has been weathered by years of conflict and five stints in Syrian prisons.","(5, 401)"
2145,"They all operated in defiance of the Syrian government and its Russian, Iranian, and Hezbollah allies deployed nearby.","(5, 402)"
2146,Their mission was shrouded in secrecy.,"(5, 403)"
2147,"American troops wore no identifying insignias, ranks, or names on their uniforms.","(5, 404)"
2148,"The Syrian fighters knew only the first names of the Americans, including the commander.","(5, 405)"
2149,Yet they established an unusual level of trust.,"(5, 406)"
2150,"The U.S.-led international coalition provided air cover, but it depended on the Syrian Democratic Forces, or S.D.F., to protect their troops on the ground.","(5, 407)"
2151,,"(5, 408)"
2152,"Together, they seized twenty thousand square miles in northern Syria, a dusty region of crops, pastures, and oil fields that reminded me of Oklahoma.","(5, 500)"
2153,"When I drove around Raqqa, the former ISIS capital, little girls with ponytails and pastel backpacks were headed to schoolafter years of being banned from education or even from leaving home.","(5, 501)"
2154,"Women, their faces uncovered, strolled to the street markets rising amid the rubble, much of it created by U.S. air strikes.","(5, 502)"
2155,"Small groups of men sat curbside, sipping their morning tea and smoking, another practice that was banned under ISIS.","(5, 503)"
2156,"At several shops, workers were pounding twisted construction rodsgiant metal tumbleweeds pulled from bombed-out buildingsto flatten them, for use in reconstruction.","(5, 504)"
2157,"Spring lambs, small and pristine white, nibbled along the roadsides.","(5, 505)"
2158,,"(5, 506)"
2159,"In Washington and other Western capitals, the territorial defeat of ISIS, which for years was considered the greatest threat to global security, will almost certainly be studied as a model for future counterterrorism operations.","(5, 600)"
2160,The S.D.F.,"(5, 601)"
2161,"is the best unconventional partner force weve ever had, anywhere, Brett McGurk, the former lead coordinator of the campaign against ISIS, who is now a fellow at Stanford, told me.","(5, 602)"
2162,The S.D.F.,"(5, 603)"
2163,"in effect conquered one-third of Syria, once the heart of the ISIS caliphate, with very low costs for the United States. Mazloum, who is on Turkeys most-wanted list, evolved into one of the most important U.S. allies in the Middle East.","(5, 604)"
2164,,"(5, 605)"
2165,The campaign in Syria liberated roughly the same amount of territory.,"(5, 400)"
2166,"But it relied on an unlikely partnership between elite U.S. Special Forces teams and a scrappy local militia led by Mazloum, a middle-aged Kurdish rebel whose face has been weathered by years of conflict and five stints in Syrian prisons.","(5, 401)"
2167,"They all operated in defiance of the Syrian government and its Russian, Iranian, and Hezbollah allies deployed nearby.","(5, 402)"
2168,Their mission was shrouded in secrecy.,"(5, 403)"
2169,"American troops wore no identifying insignias, ranks, or names on their uniforms.","(5, 404)"
2170,"The Syrian fighters knew only the first names of the Americans, including the commander.","(5, 405)"
2171,Yet they established an unusual level of trust.,"(5, 406)"
2172,"The U.S.-led international coalition provided air cover, but it depended on the Syrian Democratic Forces, or S.D.F., to protect their troops on the ground.","(5, 407)"
2173,,"(5, 408)"
2174,"Together, they seized twenty thousand square miles in northern Syria, a dusty region of crops, pastures, and oil fields that reminded me of Oklahoma.","(5, 500)"
2175,"When I drove around Raqqa, the former ISIS capital, little girls with ponytails and pastel backpacks were headed to schoolafter years of being banned from education or even from leaving home.","(5, 501)"
2176,"Women, their faces uncovered, strolled to the street markets rising amid the rubble, much of it created by U.S. air strikes.","(5, 502)"
2177,"Small groups of men sat curbside, sipping their morning tea and smoking, another practice that was banned under ISIS.","(5, 503)"
2178,"At several shops, workers were pounding twisted construction rodsgiant metal tumbleweeds pulled from bombed-out buildingsto flatten them, for use in reconstruction.","(5, 504)"
2179,"Spring lambs, small and pristine white, nibbled along the roadsides.","(5, 505)"
2180,,"(5, 506)"
2181,"In Washington and other Western capitals, the territorial defeat of ISIS, which for years was considered the greatest threat to global security, will almost certainly be studied as a model for future counterterrorism operations.","(5, 600)"
2182,The S.D.F.,"(5, 601)"
2183,"is the best unconventional partner force weve ever had, anywhere, Brett McGurk, the former lead coordinator of the campaign against ISIS, who is now a fellow at Stanford, told me.","(5, 602)"
2184,The S.D.F.,"(5, 603)"
2185,"in effect conquered one-third of Syria, once the heart of the ISIS caliphate, with very low costs for the United States. Mazloum, who is on Turkeys most-wanted list, evolved into one of the most important U.S. allies in the Middle East.","(5, 604)"
2186,,"(5, 605)"
2187,The campaign in Syria liberated roughly the same amount of territory.,"(5, 400)"
2188,"But it relied on an unlikely partnership between elite U.S. Special Forces teams and a scrappy local militia led by Mazloum, a middle-aged Kurdish rebel whose face has been weathered by years of conflict and five stints in Syrian prisons.","(5, 401)"
2189,"They all operated in defiance of the Syrian government and its Russian, Iranian, and Hezbollah allies deployed nearby.","(5, 402)"
2190,Their mission was shrouded in secrecy.,"(5, 403)"
2191,"American troops wore no identifying insignias, ranks, or names on their uniforms.","(5, 404)"
2192,"The Syrian fighters knew only the first names of the Americans, including the commander.","(5, 405)"
2193,Yet they established an unusual level of trust.,"(5, 406)"
2194,"The U.S.-led international coalition provided air cover, but it depended on the Syrian Democratic Forces, or S.D.F., to protect their troops on the ground.","(5, 407)"
2195,,"(5, 408)"
2196,"Together, they seized twenty thousand square miles in northern Syria, a dusty region of crops, pastures, and oil fields that reminded me of Oklahoma.","(5, 500)"
2197,"When I drove around Raqqa, the former ISIS capital, little girls with ponytails and pastel backpacks were headed to schoolafter years of being banned from education or even from leaving home.","(5, 501)"
2198,"Women, their faces uncovered, strolled to the street markets rising amid the rubble, much of it created by U.S. air strikes.","(5, 502)"
2199,"Small groups of men sat curbside, sipping their morning tea and smoking, another practice that was banned under ISIS.","(5, 503)"
2200,"At several shops, workers were pounding twisted construction rodsgiant metal tumbleweeds pulled from bombed-out buildingsto flatten them, for use in reconstruction.","(5, 504)"
2201,"Spring lambs, small and pristine white, nibbled along the roadsides.","(5, 505)"
2202,,"(5, 506)"
2203,"In Washington and other Western capitals, the territorial defeat of ISIS, which for years was considered the greatest threat to global security, will almost certainly be studied as a model for future counterterrorism operations.","(5, 600)"
2204,The S.D.F.,"(5, 601)"
2205,"is the best unconventional partner force weve ever had, anywhere, Brett McGurk, the former lead coordinator of the campaign against ISIS, who is now a fellow at Stanford, told me.","(5, 602)"
2206,The S.D.F.,"(5, 603)"
2207,"in effect conquered one-third of Syria, once the heart of the ISIS caliphate, with very low costs for the United States. Mazloum, who is on Turkeys most-wanted list, evolved into one of the most important U.S. allies in the Middle East.","(5, 604)"
2208,,"(5, 605)"
2209,The campaign in Syria liberated roughly the same amount of territory.,"(5, 400)"
2210,"But it relied on an unlikely partnership between elite U.S. Special Forces teams and a scrappy local militia led by Mazloum, a middle-aged Kurdish rebel whose face has been weathered by years of conflict and five stints in Syrian prisons.","(5, 401)"
2211,"They all operated in defiance of the Syrian government and its Russian, Iranian, and Hezbollah allies deployed nearby.","(5, 402)"
2212,Their mission was shrouded in secrecy.,"(5, 403)"
2213,"American troops wore no identifying insignias, ranks, or names on their uniforms.","(5, 404)"
2214,"The Syrian fighters knew only the first names of the Americans, including the commander.","(5, 405)"
2215,Yet they established an unusual level of trust.,"(5, 406)"
2216,"The U.S.-led international coalition provided air cover, but it depended on the Syrian Democratic Forces, or S.D.F., to protect their troops on the ground.","(5, 407)"
2217,,"(5, 408)"
2218,"Together, they seized twenty thousand square miles in northern Syria, a dusty region of crops, pastures, and oil fields that reminded me of Oklahoma.","(5, 500)"
2219,"When I drove around Raqqa, the former ISIS capital, little girls with ponytails and pastel backpacks were headed to schoolafter years of being banned from education or even from leaving home.","(5, 501)"
2220,"Women, their faces uncovered, strolled to the street markets rising amid the rubble, much of it created by U.S. air strikes.","(5, 502)"
2221,"Small groups of men sat curbside, sipping their morning tea and smoking, another practice that was banned under ISIS.","(5, 503)"
2222,"At several shops, workers were pounding twisted construction rodsgiant metal tumbleweeds pulled from bombed-out buildingsto flatten them, for use in reconstruction.","(5, 504)"
2223,"Spring lambs, small and pristine white, nibbled along the roadsides.","(5, 505)"
2224,,"(5, 506)"
2225,"In Washington and other Western capitals, the territorial defeat of ISIS, which for years was considered the greatest threat to global security, will almost certainly be studied as a model for future counterterrorism operations.","(5, 600)"
2226,The S.D.F.,"(5, 601)"
2227,"is the best unconventional partner force weve ever had, anywhere, Brett McGurk, the former lead coordinator of the campaign against ISIS, who is now a fellow at Stanford, told me.","(5, 602)"
2228,The S.D.F.,"(5, 603)"
2229,"in effect conquered one-third of Syria, once the heart of the ISIS caliphate, with very low costs for the United States. Mazloum, who is on Turkeys most-wanted list, evolved into one of the most important U.S. allies in the Middle East.","(5, 604)"
2230,,"(5, 605)"
2231,The campaign in Syria liberated roughly the same amount of territory.,"(5, 400)"
2232,"But it relied on an unlikely partnership between elite U.S. Special Forces teams and a scrappy local militia led by Mazloum, a middle-aged Kurdish rebel whose face has been weathered by years of conflict and five stints in Syrian prisons.","(5, 401)"
2233,"They all operated in defiance of the Syrian government and its Russian, Iranian, and Hezbollah allies deployed nearby.","(5, 402)"
2234,Their mission was shrouded in secrecy.,"(5, 403)"
2235,"American troops wore no identifying insignias, ranks, or names on their uniforms.","(5, 404)"
2236,"The Syrian fighters knew only the first names of the Americans, including the commander.","(5, 405)"
2237,Yet they established an unusual level of trust.,"(5, 406)"
2238,"The U.S.-led international coalition provided air cover, but it depended on the Syrian Democratic Forces, or S.D.F., to protect their troops on the ground.","(5, 407)"
2239,,"(5, 408)"
2240,"Together, they seized twenty thousand square miles in northern Syria, a dusty region of crops, pastures, and oil fields that reminded me of Oklahoma.","(5, 500)"
2241,"When I drove around Raqqa, the former ISIS capital, little girls with ponytails and pastel backpacks were headed to schoolafter years of being banned from education or even from leaving home.","(5, 501)"
2242,"Women, their faces uncovered, strolled to the street markets rising amid the rubble, much of it created by U.S. air strikes.","(5, 502)"
2243,"Small groups of men sat curbside, sipping their morning tea and smoking, another practice that was banned under ISIS.","(5, 503)"
2244,"At several shops, workers were pounding twisted construction rodsgiant metal tumbleweeds pulled from bombed-out buildingsto flatten them, for use in reconstruction.","(5, 504)"
2245,"Spring lambs, small and pristine white, nibbled along the roadsides.","(5, 505)"
2246,,"(5, 506)"
2247,"In Washington and other Western capitals, the territorial defeat of ISIS, which for years was considered the greatest threat to global security, will almost certainly be studied as a model for future counterterrorism operations.","(5, 600)"
2248,The S.D.F.,"(5, 601)"
2249,"is the best unconventional partner force weve ever had, anywhere, Brett McGurk, the former lead coordinator of the campaign against ISIS, who is now a fellow at Stanford, told me.","(5, 602)"
2250,The S.D.F.,"(5, 603)"
2251,"in effect conquered one-third of Syria, once the heart of the ISIS caliphate, with very low costs for the United States. Mazloum, who is on Turkeys most-wanted list, evolved into one of the most important U.S. allies in the Middle East.","(5, 604)"
2252,,"(5, 605)"
2253,The campaign in Syria liberated roughly the same amount of territory.,"(5, 400)"
2254,"But it relied on an unlikely partnership between elite U.S. Special Forces teams and a scrappy local militia led by Mazloum, a middle-aged Kurdish rebel whose face has been weathered by years of conflict and five stints in Syrian prisons.","(5, 401)"
2255,"They all operated in defiance of the Syrian government and its Russian, Iranian, and Hezbollah allies deployed nearby.","(5, 402)"
2256,Their mission was shrouded in secrecy.,"(5, 403)"
2257,"American troops wore no identifying insignias, ranks, or names on their uniforms.","(5, 404)"
2258,"The Syrian fighters knew only the first names of the Americans, including the commander.","(5, 405)"
2259,Yet they established an unusual level of trust.,"(5, 406)"
2260,"The U.S.-led international coalition provided air cover, but it depended on the Syrian Democratic Forces, or S.D.F., to protect their troops on the ground.","(5, 407)"
2261,,"(5, 408)"
2262,"Together, they seized twenty thousand square miles in northern Syria, a dusty region of crops, pastures, and oil fields that reminded me of Oklahoma.","(5, 500)"
2263,"When I drove around Raqqa, the former ISIS capital, little girls with ponytails and pastel backpacks were headed to schoolafter years of being banned from education or even from leaving home.","(5, 501)"
2264,"Women, their faces uncovered, strolled to the street markets rising amid the rubble, much of it created by U.S. air strikes.","(5, 502)"
2265,"Small groups of men sat curbside, sipping their morning tea and smoking, another practice that was banned under ISIS.","(5, 503)"
2266,"At several shops, workers were pounding twisted construction rodsgiant metal tumbleweeds pulled from bombed-out buildingsto flatten them, for use in reconstruction.","(5, 504)"
2267,"Spring lambs, small and pristine white, nibbled along the roadsides.","(5, 505)"
2268,,"(5, 506)"
2269,"In Washington and other Western capitals, the territorial defeat of ISIS, which for years was considered the greatest threat to global security, will almost certainly be studied as a model for future counterterrorism operations.","(5, 600)"
2270,The S.D.F.,"(5, 601)"
2271,"is the best unconventional partner force weve ever had, anywhere, Brett McGurk, the former lead coordinator of the campaign against ISIS, who is now a fellow at Stanford, told me.","(5, 602)"
2272,The S.D.F.,"(5, 603)"
2273,"in effect conquered one-third of Syria, once the heart of the ISIS caliphate, with very low costs for the United States. Mazloum, who is on Turkeys most-wanted list, evolved into one of the most important U.S. allies in the Middle East.","(5, 604)"
2274,,"(5, 605)"
2275,The campaign in Syria liberated roughly the same amount of territory.,"(5, 400)"
2276,"But it relied on an unlikely partnership between elite U.S. Special Forces teams and a scrappy local militia led by Mazloum, a middle-aged Kurdish rebel whose face has been weathered by years of conflict and five stints in Syrian prisons.","(5, 401)"
2277,"They all operated in defiance of the Syrian government and its Russian, Iranian, and Hezbollah allies deployed nearby.","(5, 402)"
2278,Their mission was shrouded in secrecy.,"(5, 403)"
2279,"American troops wore no identifying insignias, ranks, or names on their uniforms.","(5, 404)"
2280,"The Syrian fighters knew only the first names of the Americans, including the commander.","(5, 405)"
2281,Yet they established an unusual level of trust.,"(5, 406)"
2282,"The U.S.-led international coalition provided air cover, but it depended on the Syrian Democratic Forces, or S.D.F., to protect their troops on the ground.","(5, 407)"
2283,,"(5, 408)"
2284,"Together, they seized twenty thousand square miles in northern Syria, a dusty region of crops, pastures, and oil fields that reminded me of Oklahoma.","(5, 500)"
2285,"When I drove around Raqqa, the former ISIS capital, little girls with ponytails and pastel backpacks were headed to schoolafter years of being banned from education or even from leaving home.","(5, 501)"
2286,"Women, their faces uncovered, strolled to the street markets rising amid the rubble, much of it created by U.S. air strikes.","(5, 502)"
2287,"Small groups of men sat curbside, sipping their morning tea and smoking, another practice that was banned under ISIS.","(5, 503)"
2288,"At several shops, workers were pounding twisted construction rodsgiant metal tumbleweeds pulled from bombed-out buildingsto flatten them, for use in reconstruction.","(5, 504)"
2289,"Spring lambs, small and pristine white, nibbled along the roadsides.","(5, 505)"
2290,,"(5, 506)"
2291,"In Washington and other Western capitals, the territorial defeat of ISIS, which for years was considered the greatest threat to global security, will almost certainly be studied as a model for future counterterrorism operations.","(5, 600)"
2292,The S.D.F.,"(5, 601)"
2293,"is the best unconventional partner force weve ever had, anywhere, Brett McGurk, the former lead coordinator of the campaign against ISIS, who is now a fellow at Stanford, told me.","(5, 602)"
2294,The S.D.F.,"(5, 603)"
2295,"in effect conquered one-third of Syria, once the heart of the ISIS caliphate, with very low costs for the United States. Mazloum, who is on Turkeys most-wanted list, evolved into one of the most important U.S. allies in the Middle East.","(5, 604)"
2296,,"(5, 605)"
2297,"The collaborationwhich deepened over three phasesis an epic with twists, tragedies, and, ultimately, betrayal at an enormous cost to Americas allies in Syria.","(5, 700)"
2298,Eleven thousand Kurdish fighters have died since 2014.,"(5, 701)"
2299,The Americans have lost eight.,"(5, 702)"
2300,,"(5, 703)"
2301,The crisis on Mount Sinjar eased after Kurdish fightersincluding Mazloums militiacreated an escape route for the Yazidis into Syria.,"(5, 800)"
2302,Pentagon officials took note.,"(5, 801)"
2303,The United States had struggled to identify or create a credible rebel force in Syria.,"(5, 802)"
2304,"Mazloum had a standing militia that proved it could fight, even with only vintage weapons.","(5, 803)"
2305,"Between 2011 and 2013, without foreign support, it had pushed Syrian government forces out of northern Kurdish towns during the Arab Spring and fought off an Al Qaeda franchise that moved on Kurdish turf.","(5, 804)"
2306,A senior U.S. military official looked for an introduction.,"(5, 805)"
2307,"The United States was not the only country interested in the Kurdish general, U.S. officials told me.","(5, 806)"
2308,"On the morning of August 18th, Mazloum met Qassem Suleimani, the head of Irans Quds Force, the most elite unit in the Revolutionary Guard.","(5, 807)"
2309,The Iranians had rushed infaster than the Americans didto help the Iraqis hold off the ISIS juggernaut.,"(5, 808)"
