,sentence,sentence_id
640,"If multiple workers selected a sentence as important it would remain in the output summary even as the threshold was raised, while a sentence that only one person selected as important would be cut if the user wanted shorter summaries but kept if the user wanted more information.","(6, 2502)"
641,,"(6, 2503)"
642,"Although we did not do extensive analysis on the quality of individual summaries compared to the aggregated summaries, we did sample a couple of individual responses and found that the summaries either missed many important pieces in the case of the selection HIT or Turkers did not delete enough content for the result to truly be a summary in the case of the deletion HIT.","(6, 2600)"
643,,"(6, 2601)"
644,"The aggregation module allows users to select an article title, a summarization method (either selection or deletion), and an agreement threshold.","(6, 2700)"
645,The program then filters for only sentences that have at least that percentage of users agreeing that the sentence is important or at least that many users who do not declare it as unimportant (depending on the summarization method selected).,"(6, 2701)"
646,The sentences are ordered using a dictionary that maps sentences to their original order in the article and that result is returned to the user.,"(6, 2702)"
647,,"(6, 2703)"
648,Our aggregation methodology was based around the idea that increasing the threshold of agreement for what was an ‘important’ sentence would result in more concise summaries when looking at data where Turkers selected sentences.,"(6, 2500)"
649,"Conversely, by decreasing the threshold of agreement for what was a ‘useless’ sentences would result in more concise summaries.","(6, 2501)"
650,"If multiple workers selected a sentence as important it would remain in the output summary even as the threshold was raised, while a sentence that only one person selected as important would be cut if the user wanted shorter summaries but kept if the user wanted more information.","(6, 2502)"
651,,"(6, 2503)"
652,"Although we did not do extensive analysis on the quality of individual summaries compared to the aggregated summaries, we did sample a couple of individual responses and found that the summaries either missed many important pieces in the case of the selection HIT or Turkers did not delete enough content for the result to truly be a summary in the case of the deletion HIT.","(6, 2600)"
653,,"(6, 2601)"
654,"The aggregation module allows users to select an article title, a summarization method (either selection or deletion), and an agreement threshold.","(6, 2700)"
655,The program then filters for only sentences that have at least that percentage of users agreeing that the sentence is important or at least that many users who do not declare it as unimportant (depending on the summarization method selected).,"(6, 2701)"
656,The sentences are ordered using a dictionary that maps sentences to their original order in the article and that result is returned to the user.,"(6, 2702)"
657,,"(6, 2703)"
658,Our aggregation methodology was based around the idea that increasing the threshold of agreement for what was an ‘important’ sentence would result in more concise summaries when looking at data where Turkers selected sentences.,"(6, 2500)"
659,"Conversely, by decreasing the threshold of agreement for what was a ‘useless’ sentences would result in more concise summaries.","(6, 2501)"
660,"If multiple workers selected a sentence as important it would remain in the output summary even as the threshold was raised, while a sentence that only one person selected as important would be cut if the user wanted shorter summaries but kept if the user wanted more information.","(6, 2502)"
661,,"(6, 2503)"
662,"Although we did not do extensive analysis on the quality of individual summaries compared to the aggregated summaries, we did sample a couple of individual responses and found that the summaries either missed many important pieces in the case of the selection HIT or Turkers did not delete enough content for the result to truly be a summary in the case of the deletion HIT.","(6, 2600)"
663,,"(6, 2601)"
664,"The aggregation module allows users to select an article title, a summarization method (either selection or deletion), and an agreement threshold.","(6, 2700)"
665,The program then filters for only sentences that have at least that percentage of users agreeing that the sentence is important or at least that many users who do not declare it as unimportant (depending on the summarization method selected).,"(6, 2701)"
666,The sentences are ordered using a dictionary that maps sentences to their original order in the article and that result is returned to the user.,"(6, 2702)"
667,,"(6, 2703)"
668,Our aggregation methodology was based around the idea that increasing the threshold of agreement for what was an ‘important’ sentence would result in more concise summaries when looking at data where Turkers selected sentences.,"(6, 2500)"
669,"Conversely, by decreasing the threshold of agreement for what was a ‘useless’ sentences would result in more concise summaries.","(6, 2501)"
670,"If multiple workers selected a sentence as important it would remain in the output summary even as the threshold was raised, while a sentence that only one person selected as important would be cut if the user wanted shorter summaries but kept if the user wanted more information.","(6, 2502)"
671,,"(6, 2503)"
672,"Although we did not do extensive analysis on the quality of individual summaries compared to the aggregated summaries, we did sample a couple of individual responses and found that the summaries either missed many important pieces in the case of the selection HIT or Turkers did not delete enough content for the result to truly be a summary in the case of the deletion HIT.","(6, 2600)"
673,,"(6, 2601)"
674,"The aggregation module allows users to select an article title, a summarization method (either selection or deletion), and an agreement threshold.","(6, 2700)"
675,The program then filters for only sentences that have at least that percentage of users agreeing that the sentence is important or at least that many users who do not declare it as unimportant (depending on the summarization method selected).,"(6, 2701)"
676,The sentences are ordered using a dictionary that maps sentences to their original order in the article and that result is returned to the user.,"(6, 2702)"
677,,"(6, 2703)"
678,"We subjectively compared the quality of the summary generated from the selection HIT, the deletion HIT, and the auto-summarizer by reading each summary after reading the article they summarized.","(6, 2800)"
679,"We also created a HIT on Mechanical Turk which asked workers to select the best summary out of three summaries, one generated using each of the above strategies.","(6, 2801)"
680,,"(6, 2802)"
681,"Because we are all literate in English and had read the original article, we were able to do an initial subjective evaluation of the quality of each summary.","(6, 2900)"
682,We concluded that the deletion summary was the best summary.,"(6, 2901)"
683,"Although it was the longest by far, as setting an extremely high threshold still yielded a long summary, it was also the most fluid and informative.","(6, 2902)"
684,"Relative to the length and complexity of the initial article, we thought the deletion article was the best compromise between brevity and relevance.","(6, 2903)"
685,,"(6, 2904)"
686,Crowdsourcing the analysis led to similar but not identical results.,"(6, 3000)"
687,"In the HIT on Mechanical Turk, workers were presented with three summaries of the same length for the same article.","(6, 3001)"
688,"One summary was generated from the HIT where Turkers selected important sentences, one summary was generated from the HIT where Turkers deleted unimportant sentences, and one summary was generated by an auto-summarizer.","(6, 3002)"
689,"We presented the summaries in a vertical column order and asked each Turker to select the most relevant, cohesive summary.","(6, 3003)"
690,"Although they had not read the original article, the purpose of a summary is to prevent someone from having to read the entirety of a long text, so we thought this type of quality analysis was relevant to the real-world application of our project.","(6, 3004)"
691,We then counted the number of votes each summary received to evaluate the relative quality of each.,"(6, 3005)"
692,,"(6, 3006)"
693,"We subjectively compared the quality of the summary generated from the selection HIT, the deletion HIT, and the auto-summarizer by reading each summary after reading the article they summarized.","(6, 2800)"
694,"We also created a HIT on Mechanical Turk which asked workers to select the best summary out of three summaries, one generated using each of the above strategies.","(6, 2801)"
695,,"(6, 2802)"
696,"Because we are all literate in English and had read the original article, we were able to do an initial subjective evaluation of the quality of each summary.","(6, 2900)"
697,We concluded that the deletion summary was the best summary.,"(6, 2901)"
698,"Although it was the longest by far, as setting an extremely high threshold still yielded a long summary, it was also the most fluid and informative.","(6, 2902)"
699,"Relative to the length and complexity of the initial article, we thought the deletion article was the best compromise between brevity and relevance.","(6, 2903)"
700,,"(6, 2904)"
701,Crowdsourcing the analysis led to similar but not identical results.,"(6, 3000)"
702,"In the HIT on Mechanical Turk, workers were presented with three summaries of the same length for the same article.","(6, 3001)"
703,"One summary was generated from the HIT where Turkers selected important sentences, one summary was generated from the HIT where Turkers deleted unimportant sentences, and one summary was generated by an auto-summarizer.","(6, 3002)"
704,"We presented the summaries in a vertical column order and asked each Turker to select the most relevant, cohesive summary.","(6, 3003)"
705,"Although they had not read the original article, the purpose of a summary is to prevent someone from having to read the entirety of a long text, so we thought this type of quality analysis was relevant to the real-world application of our project.","(6, 3004)"
706,We then counted the number of votes each summary received to evaluate the relative quality of each.,"(6, 3005)"
707,,"(6, 3006)"
708,"We subjectively compared the quality of the summary generated from the selection HIT, the deletion HIT, and the auto-summarizer by reading each summary after reading the article they summarized.","(6, 2800)"
709,"We also created a HIT on Mechanical Turk which asked workers to select the best summary out of three summaries, one generated using each of the above strategies.","(6, 2801)"
710,,"(6, 2802)"
711,"Because we are all literate in English and had read the original article, we were able to do an initial subjective evaluation of the quality of each summary.","(6, 2900)"
712,We concluded that the deletion summary was the best summary.,"(6, 2901)"
713,"Although it was the longest by far, as setting an extremely high threshold still yielded a long summary, it was also the most fluid and informative.","(6, 2902)"
714,"Relative to the length and complexity of the initial article, we thought the deletion article was the best compromise between brevity and relevance.","(6, 2903)"
715,,"(6, 2904)"
716,Crowdsourcing the analysis led to similar but not identical results.,"(6, 3000)"
717,"In the HIT on Mechanical Turk, workers were presented with three summaries of the same length for the same article.","(6, 3001)"
718,"One summary was generated from the HIT where Turkers selected important sentences, one summary was generated from the HIT where Turkers deleted unimportant sentences, and one summary was generated by an auto-summarizer.","(6, 3002)"
719,"We presented the summaries in a vertical column order and asked each Turker to select the most relevant, cohesive summary.","(6, 3003)"
720,"Although they had not read the original article, the purpose of a summary is to prevent someone from having to read the entirety of a long text, so we thought this type of quality analysis was relevant to the real-world application of our project.","(6, 3004)"
721,We then counted the number of votes each summary received to evaluate the relative quality of each.,"(6, 3005)"
722,,"(6, 3006)"
723,"We subjectively compared the quality of the summary generated from the selection HIT, the deletion HIT, and the auto-summarizer by reading each summary after reading the article they summarized.","(6, 2800)"
724,"We also created a HIT on Mechanical Turk which asked workers to select the best summary out of three summaries, one generated using each of the above strategies.","(6, 2801)"
725,,"(6, 2802)"
726,"Because we are all literate in English and had read the original article, we were able to do an initial subjective evaluation of the quality of each summary.","(6, 2900)"
727,We concluded that the deletion summary was the best summary.,"(6, 2901)"
728,"Although it was the longest by far, as setting an extremely high threshold still yielded a long summary, it was also the most fluid and informative.","(6, 2902)"
729,"Relative to the length and complexity of the initial article, we thought the deletion article was the best compromise between brevity and relevance.","(6, 2903)"
730,,"(6, 2904)"
731,Crowdsourcing the analysis led to similar but not identical results.,"(6, 3000)"
732,"In the HIT on Mechanical Turk, workers were presented with three summaries of the same length for the same article.","(6, 3001)"
733,"One summary was generated from the HIT where Turkers selected important sentences, one summary was generated from the HIT where Turkers deleted unimportant sentences, and one summary was generated by an auto-summarizer.","(6, 3002)"
734,"We presented the summaries in a vertical column order and asked each Turker to select the most relevant, cohesive summary.","(6, 3003)"
735,"Although they had not read the original article, the purpose of a summary is to prevent someone from having to read the entirety of a long text, so we thought this type of quality analysis was relevant to the real-world application of our project.","(6, 3004)"
736,We then counted the number of votes each summary received to evaluate the relative quality of each.,"(6, 3005)"
737,,"(6, 3006)"
738,"We investigated whether asking Turkers to select important sentences or asking Turkers to delete unimportant sentences created a more relevant, cohesive summary.","(6, 3100)"
739,We included the auto-summary as a point of comparison as well to evaluate the quality of crowdsourced summaries compared to computer-generated summaries.,"(6, 3101)"
740,"After tallying the votes for each summary, the crowdsourced summaries were strongly preferred to the autosummary, with 73% of the votes .","(6, 3102)"
741,The Turkers also slightly preferred the selection summary to the deletion summary with the selection summary winning 40% of votes and the deletion summary winning 33% of votes.,"(6, 3103)"
742,"Typically in evaluating the quality of summarization techniques, people prefer longer summaries because they convey more information.","(6, 3104)"
743,"Interestingly, in our analysis, people preferred the shorter selection summary to both the slightly longer autosummary and the longer deletion summary, but the most significant divide was between the crowdsourced and automated summaries, with crowdsourcing far outpreforming automation.","(6, 3105)"
744,,"(6, 3106)"
745,"Given the broad application of a summarizing tool, our project could be used in a variety of different concepts and by different people.","(6, 3200)"
746,"For example, while we used this project to create summarizes of news articles, students could use this same idea to create summarizes of academic papers they are tasked with reading or users to services with long privacy policies could use this services to make those policies more manageable to read and understand.","(6, 3201)"
747,We could also create a service where subscribers pay a small fee to receive a summarized version of all front page stories of the New York Times or a different newspaper everyday.,"(6, 3202)"
748,"Thus, the problem of needing to take text in long form and generating a useful and accurate summary that allows the reader to get as much information as possible in a small amount of time is one that really can apply to anyone.","(6, 3203)"
749,,"(6, 3204)"
750,"While our project might not necessarily need the input of thousands of people in order to generate a summary that is reasonably, very good, it is likely that the more people that contribute, the stronger the summary will be, as we would expect the aggregation of everyone’s contributions would mean that the summary that is created would reflect the combined perspectives of a wide group of people who, in sum, could create the most effective summary.","(6, 3300)"
751,"Based on the results we saw, it is likely that we could create effective summaries with the contributions of only around a hundred or two hundred people, depending on the length of the article.","(6, 3301)"
752,Where having a massive number of thousands of contributions might be helpful is in that fact that we would want these summarizes to be generated for a large number of articles as quickly as possible so having a large number of people on-hand to handle article summary requests from many people at once would be immensely helpful for scaling the project up to be used by a wide audience who expects results as quickly as possible.,"(6, 3302)"
753,,"(6, 3303)"
754,"We investigated whether asking Turkers to select important sentences or asking Turkers to delete unimportant sentences created a more relevant, cohesive summary.","(6, 3100)"
755,We included the auto-summary as a point of comparison as well to evaluate the quality of crowdsourced summaries compared to computer-generated summaries.,"(6, 3101)"
756,"After tallying the votes for each summary, the crowdsourced summaries were strongly preferred to the autosummary, with 73% of the votes .","(6, 3102)"
757,The Turkers also slightly preferred the selection summary to the deletion summary with the selection summary winning 40% of votes and the deletion summary winning 33% of votes.,"(6, 3103)"
758,"Typically in evaluating the quality of summarization techniques, people prefer longer summaries because they convey more information.","(6, 3104)"
759,"Interestingly, in our analysis, people preferred the shorter selection summary to both the slightly longer autosummary and the longer deletion summary, but the most significant divide was between the crowdsourced and automated summaries, with crowdsourcing far outpreforming automation.","(6, 3105)"
760,,"(6, 3106)"
761,"Given the broad application of a summarizing tool, our project could be used in a variety of different concepts and by different people.","(6, 3200)"
762,"For example, while we used this project to create summarizes of news articles, students could use this same idea to create summarizes of academic papers they are tasked with reading or users to services with long privacy policies could use this services to make those policies more manageable to read and understand.","(6, 3201)"
763,We could also create a service where subscribers pay a small fee to receive a summarized version of all front page stories of the New York Times or a different newspaper everyday.,"(6, 3202)"
764,"Thus, the problem of needing to take text in long form and generating a useful and accurate summary that allows the reader to get as much information as possible in a small amount of time is one that really can apply to anyone.","(6, 3203)"
765,,"(6, 3204)"
766,"While our project might not necessarily need the input of thousands of people in order to generate a summary that is reasonably, very good, it is likely that the more people that contribute, the stronger the summary will be, as we would expect the aggregation of everyone’s contributions would mean that the summary that is created would reflect the combined perspectives of a wide group of people who, in sum, could create the most effective summary.","(6, 3300)"
767,"Based on the results we saw, it is likely that we could create effective summaries with the contributions of only around a hundred or two hundred people, depending on the length of the article.","(6, 3301)"
768,Where having a massive number of thousands of contributions might be helpful is in that fact that we would want these summarizes to be generated for a large number of articles as quickly as possible so having a large number of people on-hand to handle article summary requests from many people at once would be immensely helpful for scaling the project up to be used by a wide audience who expects results as quickly as possible.,"(6, 3302)"
769,,"(6, 3303)"
770,"We investigated whether asking Turkers to select important sentences or asking Turkers to delete unimportant sentences created a more relevant, cohesive summary.","(6, 3100)"
771,We included the auto-summary as a point of comparison as well to evaluate the quality of crowdsourced summaries compared to computer-generated summaries.,"(6, 3101)"
772,"After tallying the votes for each summary, the crowdsourced summaries were strongly preferred to the autosummary, with 73% of the votes .","(6, 3102)"
773,The Turkers also slightly preferred the selection summary to the deletion summary with the selection summary winning 40% of votes and the deletion summary winning 33% of votes.,"(6, 3103)"
774,"Typically in evaluating the quality of summarization techniques, people prefer longer summaries because they convey more information.","(6, 3104)"
775,"Interestingly, in our analysis, people preferred the shorter selection summary to both the slightly longer autosummary and the longer deletion summary, but the most significant divide was between the crowdsourced and automated summaries, with crowdsourcing far outpreforming automation.","(6, 3105)"
776,,"(6, 3106)"
777,"Given the broad application of a summarizing tool, our project could be used in a variety of different concepts and by different people.","(6, 3200)"
778,"For example, while we used this project to create summarizes of news articles, students could use this same idea to create summarizes of academic papers they are tasked with reading or users to services with long privacy policies could use this services to make those policies more manageable to read and understand.","(6, 3201)"
779,We could also create a service where subscribers pay a small fee to receive a summarized version of all front page stories of the New York Times or a different newspaper everyday.,"(6, 3202)"
780,"Thus, the problem of needing to take text in long form and generating a useful and accurate summary that allows the reader to get as much information as possible in a small amount of time is one that really can apply to anyone.","(6, 3203)"
781,,"(6, 3204)"
782,"While our project might not necessarily need the input of thousands of people in order to generate a summary that is reasonably, very good, it is likely that the more people that contribute, the stronger the summary will be, as we would expect the aggregation of everyone’s contributions would mean that the summary that is created would reflect the combined perspectives of a wide group of people who, in sum, could create the most effective summary.","(6, 3300)"
783,"Based on the results we saw, it is likely that we could create effective summaries with the contributions of only around a hundred or two hundred people, depending on the length of the article.","(6, 3301)"
784,Where having a massive number of thousands of contributions might be helpful is in that fact that we would want these summarizes to be generated for a large number of articles as quickly as possible so having a large number of people on-hand to handle article summary requests from many people at once would be immensely helpful for scaling the project up to be used by a wide audience who expects results as quickly as possible.,"(6, 3302)"
785,,"(6, 3303)"
786,"We investigated whether asking Turkers to select important sentences or asking Turkers to delete unimportant sentences created a more relevant, cohesive summary.","(6, 3100)"
787,We included the auto-summary as a point of comparison as well to evaluate the quality of crowdsourced summaries compared to computer-generated summaries.,"(6, 3101)"
788,"After tallying the votes for each summary, the crowdsourced summaries were strongly preferred to the autosummary, with 73% of the votes .","(6, 3102)"
789,The Turkers also slightly preferred the selection summary to the deletion summary with the selection summary winning 40% of votes and the deletion summary winning 33% of votes.,"(6, 3103)"
790,"Typically in evaluating the quality of summarization techniques, people prefer longer summaries because they convey more information.","(6, 3104)"
791,"Interestingly, in our analysis, people preferred the shorter selection summary to both the slightly longer autosummary and the longer deletion summary, but the most significant divide was between the crowdsourced and automated summaries, with crowdsourcing far outpreforming automation.","(6, 3105)"
792,,"(6, 3106)"
793,"Given the broad application of a summarizing tool, our project could be used in a variety of different concepts and by different people.","(6, 3200)"
794,"For example, while we used this project to create summarizes of news articles, students could use this same idea to create summarizes of academic papers they are tasked with reading or users to services with long privacy policies could use this services to make those policies more manageable to read and understand.","(6, 3201)"
795,We could also create a service where subscribers pay a small fee to receive a summarized version of all front page stories of the New York Times or a different newspaper everyday.,"(6, 3202)"
796,"Thus, the problem of needing to take text in long form and generating a useful and accurate summary that allows the reader to get as much information as possible in a small amount of time is one that really can apply to anyone.","(6, 3203)"
797,,"(6, 3204)"
798,"While our project might not necessarily need the input of thousands of people in order to generate a summary that is reasonably, very good, it is likely that the more people that contribute, the stronger the summary will be, as we would expect the aggregation of everyone’s contributions would mean that the summary that is created would reflect the combined perspectives of a wide group of people who, in sum, could create the most effective summary.","(6, 3300)"
799,"Based on the results we saw, it is likely that we could create effective summaries with the contributions of only around a hundred or two hundred people, depending on the length of the article.","(6, 3301)"
800,Where having a massive number of thousands of contributions might be helpful is in that fact that we would want these summarizes to be generated for a large number of articles as quickly as possible so having a large number of people on-hand to handle article summary requests from many people at once would be immensely helpful for scaling the project up to be used by a wide audience who expects results as quickly as possible.,"(6, 3302)"
801,,"(6, 3303)"
802,The primary challenge of scaling to a large crowd would be with the ballooning cost of the project.,"(6, 3400)"
803,"If we required a large number of people to review each article or selected articles that were significantly longer in length, the increased number of HITs that this process would require might make the project cost prohibitive and thus not useful to users.","(6, 3401)"
804,"In theory, the website that provided the service our project provides would use the revenue generated from the ads on the website to finance the cost of posting the HITs needed to summarize the article requested by the user.","(6, 3402)"
805,"Thus, if we required a large crowd to review each article or tried to apply our project to massive terms of services documents, the fact that we have to break the articles up into chunks where there are a number of HITs posted for each chunk might mean that the project would no longer be financially sound to organize as a website accessible to the public.","(6, 3403)"
806,"That said, because our aggregation process and quality control process rely only on the aggregate votes of the users, we would not expect to see any challenges introduced on the end of physically constructing the summary if we had thousands more inputs, as we would still be able to aggregate them using a majority vote to create our summary.","(6, 3404)"
807,,"(6, 3405)"
808,"Currently, it costs us 14.4¢ per paragraph to create a summary of an article.","(6, 3500)"
809,"We pay Turkers 3 cents per HIT, and 3 paragraphs are contained within each HIT, so we are paying 1 cent per paragraph.","(6, 3501)"
810,"10 Turkers complete each HIT, so 10 Turkers see each paragraph.","(6, 3502)"
811,"Additionally, Mechanical Turk charges 20% fee on the reward for the workers, and an additional 20% because each of our HIT batches contains more than 10 HITs.","(6, 3503)"
812,This comes out to 01¢ * 10 * 1.2 * 1.2 = 14.4¢ per paragraph.,"(6, 3504)"
813,We created a graph to determine the cost of scaling this project.,"(6, 3505)"
814,"A long research paper or news article is approximately 25-30 paragraphs, which would cost around $4.00 to summarize.","(6, 3506)"
815,,"(6, 3507)"
816,We could also make TL;DR into a news compression service.,"(6, 3600)"
817,"If we wanted to summarize everything on the front page of the New York Times every day, it would probably cost about $54.00 dollars per day, as the average New York Times front page story has about 30 short paragraphs, and there are about 25 stories on the front page.","(6, 3601)"
818,"This comes to $1,620.00 per month.","(6, 3602)"
819,"If we charged subscribers $5.00 per month, we would need 324 subscribers to break even.","(6, 3603)"
820,,"(6, 3604)"
821,The primary challenge of scaling to a large crowd would be with the ballooning cost of the project.,"(6, 3400)"
822,"If we required a large number of people to review each article or selected articles that were significantly longer in length, the increased number of HITs that this process would require might make the project cost prohibitive and thus not useful to users.","(6, 3401)"
823,"In theory, the website that provided the service our project provides would use the revenue generated from the ads on the website to finance the cost of posting the HITs needed to summarize the article requested by the user.","(6, 3402)"
824,"Thus, if we required a large crowd to review each article or tried to apply our project to massive terms of services documents, the fact that we have to break the articles up into chunks where there are a number of HITs posted for each chunk might mean that the project would no longer be financially sound to organize as a website accessible to the public.","(6, 3403)"
825,"That said, because our aggregation process and quality control process rely only on the aggregate votes of the users, we would not expect to see any challenges introduced on the end of physically constructing the summary if we had thousands more inputs, as we would still be able to aggregate them using a majority vote to create our summary.","(6, 3404)"
826,,"(6, 3405)"
827,"Currently, it costs us 14.4¢ per paragraph to create a summary of an article.","(6, 3500)"
828,"We pay Turkers 3 cents per HIT, and 3 paragraphs are contained within each HIT, so we are paying 1 cent per paragraph.","(6, 3501)"
829,"10 Turkers complete each HIT, so 10 Turkers see each paragraph.","(6, 3502)"
830,"Additionally, Mechanical Turk charges 20% fee on the reward for the workers, and an additional 20% because each of our HIT batches contains more than 10 HITs.","(6, 3503)"
831,This comes out to 01¢ * 10 * 1.2 * 1.2 = 14.4¢ per paragraph.,"(6, 3504)"
832,We created a graph to determine the cost of scaling this project.,"(6, 3505)"
833,"A long research paper or news article is approximately 25-30 paragraphs, which would cost around $4.00 to summarize.","(6, 3506)"
834,,"(6, 3507)"
835,We could also make TL;DR into a news compression service.,"(6, 3600)"
836,"If we wanted to summarize everything on the front page of the New York Times every day, it would probably cost about $54.00 dollars per day, as the average New York Times front page story has about 30 short paragraphs, and there are about 25 stories on the front page.","(6, 3601)"
837,"This comes to $1,620.00 per month.","(6, 3602)"
838,"If we charged subscribers $5.00 per month, we would need 324 subscribers to break even.","(6, 3603)"
839,,"(6, 3604)"
840,The primary challenge of scaling to a large crowd would be with the ballooning cost of the project.,"(6, 3400)"
841,"If we required a large number of people to review each article or selected articles that were significantly longer in length, the increased number of HITs that this process would require might make the project cost prohibitive and thus not useful to users.","(6, 3401)"
842,"In theory, the website that provided the service our project provides would use the revenue generated from the ads on the website to finance the cost of posting the HITs needed to summarize the article requested by the user.","(6, 3402)"
843,"Thus, if we required a large crowd to review each article or tried to apply our project to massive terms of services documents, the fact that we have to break the articles up into chunks where there are a number of HITs posted for each chunk might mean that the project would no longer be financially sound to organize as a website accessible to the public.","(6, 3403)"
844,"That said, because our aggregation process and quality control process rely only on the aggregate votes of the users, we would not expect to see any challenges introduced on the end of physically constructing the summary if we had thousands more inputs, as we would still be able to aggregate them using a majority vote to create our summary.","(6, 3404)"
845,,"(6, 3405)"
846,"Currently, it costs us 14.4¢ per paragraph to create a summary of an article.","(6, 3500)"
847,"We pay Turkers 3 cents per HIT, and 3 paragraphs are contained within each HIT, so we are paying 1 cent per paragraph.","(6, 3501)"
848,"10 Turkers complete each HIT, so 10 Turkers see each paragraph.","(6, 3502)"
849,"Additionally, Mechanical Turk charges 20% fee on the reward for the workers, and an additional 20% because each of our HIT batches contains more than 10 HITs.","(6, 3503)"
850,This comes out to 01¢ * 10 * 1.2 * 1.2 = 14.4¢ per paragraph.,"(6, 3504)"
851,We created a graph to determine the cost of scaling this project.,"(6, 3505)"
852,"A long research paper or news article is approximately 25-30 paragraphs, which would cost around $4.00 to summarize.","(6, 3506)"
853,,"(6, 3507)"
854,We could also make TL;DR into a news compression service.,"(6, 3600)"
855,"If we wanted to summarize everything on the front page of the New York Times every day, it would probably cost about $54.00 dollars per day, as the average New York Times front page story has about 30 short paragraphs, and there are about 25 stories on the front page.","(6, 3601)"
856,"This comes to $1,620.00 per month.","(6, 3602)"
857,"If we charged subscribers $5.00 per month, we would need 324 subscribers to break even.","(6, 3603)"
858,,"(6, 3604)"
859,The primary challenge of scaling to a large crowd would be with the ballooning cost of the project.,"(6, 3400)"
860,"If we required a large number of people to review each article or selected articles that were significantly longer in length, the increased number of HITs that this process would require might make the project cost prohibitive and thus not useful to users.","(6, 3401)"
861,"In theory, the website that provided the service our project provides would use the revenue generated from the ads on the website to finance the cost of posting the HITs needed to summarize the article requested by the user.","(6, 3402)"
862,"Thus, if we required a large crowd to review each article or tried to apply our project to massive terms of services documents, the fact that we have to break the articles up into chunks where there are a number of HITs posted for each chunk might mean that the project would no longer be financially sound to organize as a website accessible to the public.","(6, 3403)"
863,"That said, because our aggregation process and quality control process rely only on the aggregate votes of the users, we would not expect to see any challenges introduced on the end of physically constructing the summary if we had thousands more inputs, as we would still be able to aggregate them using a majority vote to create our summary.","(6, 3404)"
864,,"(6, 3405)"
865,"Currently, it costs us 14.4¢ per paragraph to create a summary of an article.","(6, 3500)"
866,"We pay Turkers 3 cents per HIT, and 3 paragraphs are contained within each HIT, so we are paying 1 cent per paragraph.","(6, 3501)"
867,"10 Turkers complete each HIT, so 10 Turkers see each paragraph.","(6, 3502)"
868,"Additionally, Mechanical Turk charges 20% fee on the reward for the workers, and an additional 20% because each of our HIT batches contains more than 10 HITs.","(6, 3503)"
869,This comes out to 01¢ * 10 * 1.2 * 1.2 = 14.4¢ per paragraph.,"(6, 3504)"
870,We created a graph to determine the cost of scaling this project.,"(6, 3505)"
871,"A long research paper or news article is approximately 25-30 paragraphs, which would cost around $4.00 to summarize.","(6, 3506)"
872,,"(6, 3507)"
873,We could also make TL;DR into a news compression service.,"(6, 3600)"
874,"If we wanted to summarize everything on the front page of the New York Times every day, it would probably cost about $54.00 dollars per day, as the average New York Times front page story has about 30 short paragraphs, and there are about 25 stories on the front page.","(6, 3601)"
875,"This comes to $1,620.00 per month.","(6, 3602)"
876,"If we charged subscribers $5.00 per month, we would need 324 subscribers to break even.","(6, 3603)"
877,,"(6, 3604)"
878,The primary challenge of scaling to a large crowd would be with the ballooning cost of the project.,"(6, 3400)"
879,"If we required a large number of people to review each article or selected articles that were significantly longer in length, the increased number of HITs that this process would require might make the project cost prohibitive and thus not useful to users.","(6, 3401)"
880,"In theory, the website that provided the service our project provides would use the revenue generated from the ads on the website to finance the cost of posting the HITs needed to summarize the article requested by the user.","(6, 3402)"
881,"Thus, if we required a large crowd to review each article or tried to apply our project to massive terms of services documents, the fact that we have to break the articles up into chunks where there are a number of HITs posted for each chunk might mean that the project would no longer be financially sound to organize as a website accessible to the public.","(6, 3403)"
882,"That said, because our aggregation process and quality control process rely only on the aggregate votes of the users, we would not expect to see any challenges introduced on the end of physically constructing the summary if we had thousands more inputs, as we would still be able to aggregate them using a majority vote to create our summary.","(6, 3404)"
883,,"(6, 3405)"
884,"Currently, it costs us 14.4¢ per paragraph to create a summary of an article.","(6, 3500)"
885,"We pay Turkers 3 cents per HIT, and 3 paragraphs are contained within each HIT, so we are paying 1 cent per paragraph.","(6, 3501)"
886,"10 Turkers complete each HIT, so 10 Turkers see each paragraph.","(6, 3502)"
887,"Additionally, Mechanical Turk charges 20% fee on the reward for the workers, and an additional 20% because each of our HIT batches contains more than 10 HITs.","(6, 3503)"
888,This comes out to 01¢ * 10 * 1.2 * 1.2 = 14.4¢ per paragraph.,"(6, 3504)"
889,We created a graph to determine the cost of scaling this project.,"(6, 3505)"
890,"A long research paper or news article is approximately 25-30 paragraphs, which would cost around $4.00 to summarize.","(6, 3506)"
891,,"(6, 3507)"
892,We could also make TL;DR into a news compression service.,"(6, 3600)"
893,"If we wanted to summarize everything on the front page of the New York Times every day, it would probably cost about $54.00 dollars per day, as the average New York Times front page story has about 30 short paragraphs, and there are about 25 stories on the front page.","(6, 3601)"
894,"This comes to $1,620.00 per month.","(6, 3602)"
895,"If we charged subscribers $5.00 per month, we would need 324 subscribers to break even.","(6, 3603)"
896,,"(6, 3604)"
897,"We considered methods of decreasing the cost or summarization per paragraph in scaling up TL;DR, but we were unable to come up with a reasonable solution.","(6, 3700)"
898,"The only way to decrease cost would be to pay workers less, which we were not willing to do, or pay fewer fees to Mechanical Turk.","(6, 3701)"
899,The only way to pay fewer fees to Mechanical Turk would be limiting our batches to only include 10 HITs.,"(6, 3702)"
