,sentence,sentence_id
1027,"We pay Turkers 3 cents per HIT, and 3 paragraphs are contained within each HIT, so we are paying 1 cent per paragraph.","(6, 3501)"
1028,"10 Turkers complete each HIT, so 10 Turkers see each paragraph.","(6, 3502)"
1029,"Additionally, Mechanical Turk charges 20% fee on the reward for the workers, and an additional 20% because each of our HIT batches contains more than 10 HITs.","(6, 3503)"
1030,This comes out to 01¢ * 10 * 1.2 * 1.2 = 14.4¢ per paragraph.,"(6, 3504)"
1031,We created a graph to determine the cost of scaling this project.,"(6, 3505)"
1032,"A long research paper or news article is approximately 25-30 paragraphs, which would cost around $4.00 to summarize.","(6, 3506)"
1033,,"(6, 3507)"
1034,We could also make TL;DR into a news compression service.,"(6, 3600)"
1035,"If we wanted to summarize everything on the front page of the New York Times every day, it would probably cost about $54.00 dollars per day, as the average New York Times front page story has about 30 short paragraphs, and there are about 25 stories on the front page.","(6, 3601)"
1036,"This comes to $1,620.00 per month.","(6, 3602)"
1037,"If we charged subscribers $5.00 per month, we would need 324 subscribers to break even.","(6, 3603)"
1038,,"(6, 3604)"
1039,The primary challenge of scaling to a large crowd would be with the ballooning cost of the project.,"(6, 3400)"
1040,"If we required a large number of people to review each article or selected articles that were significantly longer in length, the increased number of HITs that this process would require might make the project cost prohibitive and thus not useful to users.","(6, 3401)"
1041,"In theory, the website that provided the service our project provides would use the revenue generated from the ads on the website to finance the cost of posting the HITs needed to summarize the article requested by the user.","(6, 3402)"
1042,"Thus, if we required a large crowd to review each article or tried to apply our project to massive terms of services documents, the fact that we have to break the articles up into chunks where there are a number of HITs posted for each chunk might mean that the project would no longer be financially sound to organize as a website accessible to the public.","(6, 3403)"
1043,"That said, because our aggregation process and quality control process rely only on the aggregate votes of the users, we would not expect to see any challenges introduced on the end of physically constructing the summary if we had thousands more inputs, as we would still be able to aggregate them using a majority vote to create our summary.","(6, 3404)"
1044,,"(6, 3405)"
1045,"Currently, it costs us 14.4¢ per paragraph to create a summary of an article.","(6, 3500)"
1046,"We pay Turkers 3 cents per HIT, and 3 paragraphs are contained within each HIT, so we are paying 1 cent per paragraph.","(6, 3501)"
1047,"10 Turkers complete each HIT, so 10 Turkers see each paragraph.","(6, 3502)"
1048,"Additionally, Mechanical Turk charges 20% fee on the reward for the workers, and an additional 20% because each of our HIT batches contains more than 10 HITs.","(6, 3503)"
1049,This comes out to 01¢ * 10 * 1.2 * 1.2 = 14.4¢ per paragraph.,"(6, 3504)"
1050,We created a graph to determine the cost of scaling this project.,"(6, 3505)"
1051,"A long research paper or news article is approximately 25-30 paragraphs, which would cost around $4.00 to summarize.","(6, 3506)"
1052,,"(6, 3507)"
1053,We could also make TL;DR into a news compression service.,"(6, 3600)"
1054,"If we wanted to summarize everything on the front page of the New York Times every day, it would probably cost about $54.00 dollars per day, as the average New York Times front page story has about 30 short paragraphs, and there are about 25 stories on the front page.","(6, 3601)"
1055,"This comes to $1,620.00 per month.","(6, 3602)"
1056,"If we charged subscribers $5.00 per month, we would need 324 subscribers to break even.","(6, 3603)"
1057,,"(6, 3604)"
1058,"We considered methods of decreasing the cost or summarization per paragraph in scaling up TL;DR, but we were unable to come up with a reasonable solution.","(6, 3700)"
1059,"The only way to decrease cost would be to pay workers less, which we were not willing to do, or pay fewer fees to Mechanical Turk.","(6, 3701)"
1060,The only way to pay fewer fees to Mechanical Turk would be limiting our batches to only include 10 HITs.,"(6, 3702)"
1061,"To limit our batch size, we would either have to make each section of each article its own HIT, which is a labor intensive and inefficient HIT design, or drastically increase the number of paragraphs per HIT.","(6, 3703)"
1062,"Because at least 10 Turkers must see each paragraph for quality control and aggregation purposes, but we cannot put more than 10 HITs in a batch without incurring the additional fee, each Turker would have to read and select important sentences in the entire article.","(6, 3704)"
1063,"Lengthy, dense articles would lead to bored Turkers and low quality work.","(6, 3705)"
1064,"Therefore, we concluded that we could not make TL;DR more cost effective if we scaled it up, however, the current costs are pretty minimal and reasonable relative to its purpose and use.","(6, 3706)"
1065,,"(6, 3707)"
1066,Our project was successful in constructing summaries of articles that were selected to be more informative than the automatically-generated summaries from an online summarizer.,"(6, 3800)"
1067,We evaluated the efficacy of our summary by having workers on Mechanical Turk comparing the summariwa that were created by aggregating the results of the HITs to a summary that was generated through an online summarizer tool.,"(6, 3801)"
1068,"To do this comparison, we created a HIT on MTurk where workers were presented with the the three summaries and asked to select the summary that they preferred.","(6, 3802)"
1069,"Specifically, the workers were asked to “Select the summary that is more coherent and relevant to the title.”","(6, 3803)"
1070,,"(6, 3804)"
1071,"By far, the biggest challenges that we had to deal with were the technical challenges that we will touch on later.","(6, 3900)"
1072,One of these challenges that we were not over to overcome was an issue with the way we parsed sentences.,"(6, 3901)"
1073,"As we will describe in more detail later on, we used the Natural Language Toolkit (NLTK) Library in Python to parse the articles into sentences.","(6, 3902)"
1074,"While this method worked fairly well, it did not work perfectly in that it resulted in some sentences being truncated too early or too late.","(6, 3903)"
1075,"Thus, when users were selecting sentences they occasionally only selected one part of the sentence and so the summary that was constructed occasionally contained sentence chunks that were not completely sensical without the context provided by the rest of the sentence that might not have been included in the summary.","(6, 3904)"
1076,This present a challenge to the mechanism and quality of our some summarization as the automatic summerizers did a better job of not creating this kind of choppiness even if the overall summary they created was voted to be of worse quality.,"(6, 3905)"
1077,"However, this issue only represents a tiny portion of the challenges that we had to deal with in this project.","(6, 3906)"
1078,"The majority of these challenges were technical, and, thus, we discuss them in greater detail later on when we discuss the technical challenges that we faced.","(6, 3907)"
1079,,"(6, 3908)"
1080,"We considered methods of decreasing the cost or summarization per paragraph in scaling up TL;DR, but we were unable to come up with a reasonable solution.","(6, 3700)"
1081,"The only way to decrease cost would be to pay workers less, which we were not willing to do, or pay fewer fees to Mechanical Turk.","(6, 3701)"
1082,The only way to pay fewer fees to Mechanical Turk would be limiting our batches to only include 10 HITs.,"(6, 3702)"
1083,"To limit our batch size, we would either have to make each section of each article its own HIT, which is a labor intensive and inefficient HIT design, or drastically increase the number of paragraphs per HIT.","(6, 3703)"
1084,"Because at least 10 Turkers must see each paragraph for quality control and aggregation purposes, but we cannot put more than 10 HITs in a batch without incurring the additional fee, each Turker would have to read and select important sentences in the entire article.","(6, 3704)"
1085,"Lengthy, dense articles would lead to bored Turkers and low quality work.","(6, 3705)"
1086,"Therefore, we concluded that we could not make TL;DR more cost effective if we scaled it up, however, the current costs are pretty minimal and reasonable relative to its purpose and use.","(6, 3706)"
1087,,"(6, 3707)"
1088,Our project was successful in constructing summaries of articles that were selected to be more informative than the automatically-generated summaries from an online summarizer.,"(6, 3800)"
1089,We evaluated the efficacy of our summary by having workers on Mechanical Turk comparing the summariwa that were created by aggregating the results of the HITs to a summary that was generated through an online summarizer tool.,"(6, 3801)"
1090,"To do this comparison, we created a HIT on MTurk where workers were presented with the the three summaries and asked to select the summary that they preferred.","(6, 3802)"
1091,"Specifically, the workers were asked to “Select the summary that is more coherent and relevant to the title.”","(6, 3803)"
1092,,"(6, 3804)"
1093,"By far, the biggest challenges that we had to deal with were the technical challenges that we will touch on later.","(6, 3900)"
1094,One of these challenges that we were not over to overcome was an issue with the way we parsed sentences.,"(6, 3901)"
1095,"As we will describe in more detail later on, we used the Natural Language Toolkit (NLTK) Library in Python to parse the articles into sentences.","(6, 3902)"
1096,"While this method worked fairly well, it did not work perfectly in that it resulted in some sentences being truncated too early or too late.","(6, 3903)"
1097,"Thus, when users were selecting sentences they occasionally only selected one part of the sentence and so the summary that was constructed occasionally contained sentence chunks that were not completely sensical without the context provided by the rest of the sentence that might not have been included in the summary.","(6, 3904)"
1098,This present a challenge to the mechanism and quality of our some summarization as the automatic summerizers did a better job of not creating this kind of choppiness even if the overall summary they created was voted to be of worse quality.,"(6, 3905)"
1099,"However, this issue only represents a tiny portion of the challenges that we had to deal with in this project.","(6, 3906)"
1100,"The majority of these challenges were technical, and, thus, we discuss them in greater detail later on when we discuss the technical challenges that we faced.","(6, 3907)"
1101,,"(6, 3908)"
1102,"We considered methods of decreasing the cost or summarization per paragraph in scaling up TL;DR, but we were unable to come up with a reasonable solution.","(6, 3700)"
1103,"The only way to decrease cost would be to pay workers less, which we were not willing to do, or pay fewer fees to Mechanical Turk.","(6, 3701)"
1104,The only way to pay fewer fees to Mechanical Turk would be limiting our batches to only include 10 HITs.,"(6, 3702)"
1105,"To limit our batch size, we would either have to make each section of each article its own HIT, which is a labor intensive and inefficient HIT design, or drastically increase the number of paragraphs per HIT.","(6, 3703)"
1106,"Because at least 10 Turkers must see each paragraph for quality control and aggregation purposes, but we cannot put more than 10 HITs in a batch without incurring the additional fee, each Turker would have to read and select important sentences in the entire article.","(6, 3704)"
1107,"Lengthy, dense articles would lead to bored Turkers and low quality work.","(6, 3705)"
1108,"Therefore, we concluded that we could not make TL;DR more cost effective if we scaled it up, however, the current costs are pretty minimal and reasonable relative to its purpose and use.","(6, 3706)"
1109,,"(6, 3707)"
1110,Our project was successful in constructing summaries of articles that were selected to be more informative than the automatically-generated summaries from an online summarizer.,"(6, 3800)"
1111,We evaluated the efficacy of our summary by having workers on Mechanical Turk comparing the summariwa that were created by aggregating the results of the HITs to a summary that was generated through an online summarizer tool.,"(6, 3801)"
1112,"To do this comparison, we created a HIT on MTurk where workers were presented with the the three summaries and asked to select the summary that they preferred.","(6, 3802)"
1113,"Specifically, the workers were asked to “Select the summary that is more coherent and relevant to the title.”","(6, 3803)"
1114,,"(6, 3804)"
1115,"By far, the biggest challenges that we had to deal with were the technical challenges that we will touch on later.","(6, 3900)"
1116,One of these challenges that we were not over to overcome was an issue with the way we parsed sentences.,"(6, 3901)"
1117,"As we will describe in more detail later on, we used the Natural Language Toolkit (NLTK) Library in Python to parse the articles into sentences.","(6, 3902)"
1118,"While this method worked fairly well, it did not work perfectly in that it resulted in some sentences being truncated too early or too late.","(6, 3903)"
1119,"Thus, when users were selecting sentences they occasionally only selected one part of the sentence and so the summary that was constructed occasionally contained sentence chunks that were not completely sensical without the context provided by the rest of the sentence that might not have been included in the summary.","(6, 3904)"
1120,This present a challenge to the mechanism and quality of our some summarization as the automatic summerizers did a better job of not creating this kind of choppiness even if the overall summary they created was voted to be of worse quality.,"(6, 3905)"
1121,"However, this issue only represents a tiny portion of the challenges that we had to deal with in this project.","(6, 3906)"
1122,"The majority of these challenges were technical, and, thus, we discuss them in greater detail later on when we discuss the technical challenges that we faced.","(6, 3907)"
1123,,"(6, 3908)"
1124,"We considered methods of decreasing the cost or summarization per paragraph in scaling up TL;DR, but we were unable to come up with a reasonable solution.","(6, 3700)"
1125,"The only way to decrease cost would be to pay workers less, which we were not willing to do, or pay fewer fees to Mechanical Turk.","(6, 3701)"
1126,The only way to pay fewer fees to Mechanical Turk would be limiting our batches to only include 10 HITs.,"(6, 3702)"
1127,"To limit our batch size, we would either have to make each section of each article its own HIT, which is a labor intensive and inefficient HIT design, or drastically increase the number of paragraphs per HIT.","(6, 3703)"
1128,"Because at least 10 Turkers must see each paragraph for quality control and aggregation purposes, but we cannot put more than 10 HITs in a batch without incurring the additional fee, each Turker would have to read and select important sentences in the entire article.","(6, 3704)"
1129,"Lengthy, dense articles would lead to bored Turkers and low quality work.","(6, 3705)"
1130,"Therefore, we concluded that we could not make TL;DR more cost effective if we scaled it up, however, the current costs are pretty minimal and reasonable relative to its purpose and use.","(6, 3706)"
1131,,"(6, 3707)"
1132,Our project was successful in constructing summaries of articles that were selected to be more informative than the automatically-generated summaries from an online summarizer.,"(6, 3800)"
1133,We evaluated the efficacy of our summary by having workers on Mechanical Turk comparing the summariwa that were created by aggregating the results of the HITs to a summary that was generated through an online summarizer tool.,"(6, 3801)"
1134,"To do this comparison, we created a HIT on MTurk where workers were presented with the the three summaries and asked to select the summary that they preferred.","(6, 3802)"
1135,"Specifically, the workers were asked to “Select the summary that is more coherent and relevant to the title.”","(6, 3803)"
1136,,"(6, 3804)"
1137,"By far, the biggest challenges that we had to deal with were the technical challenges that we will touch on later.","(6, 3900)"
1138,One of these challenges that we were not over to overcome was an issue with the way we parsed sentences.,"(6, 3901)"
1139,"As we will describe in more detail later on, we used the Natural Language Toolkit (NLTK) Library in Python to parse the articles into sentences.","(6, 3902)"
1140,"While this method worked fairly well, it did not work perfectly in that it resulted in some sentences being truncated too early or too late.","(6, 3903)"
1141,"Thus, when users were selecting sentences they occasionally only selected one part of the sentence and so the summary that was constructed occasionally contained sentence chunks that were not completely sensical without the context provided by the rest of the sentence that might not have been included in the summary.","(6, 3904)"
1142,This present a challenge to the mechanism and quality of our some summarization as the automatic summerizers did a better job of not creating this kind of choppiness even if the overall summary they created was voted to be of worse quality.,"(6, 3905)"
1143,"However, this issue only represents a tiny portion of the challenges that we had to deal with in this project.","(6, 3906)"
1144,"The majority of these challenges were technical, and, thus, we discuss them in greater detail later on when we discuss the technical challenges that we faced.","(6, 3907)"
1145,,"(6, 3908)"
1146,"We considered methods of decreasing the cost or summarization per paragraph in scaling up TL;DR, but we were unable to come up with a reasonable solution.","(6, 3700)"
1147,"The only way to decrease cost would be to pay workers less, which we were not willing to do, or pay fewer fees to Mechanical Turk.","(6, 3701)"
1148,The only way to pay fewer fees to Mechanical Turk would be limiting our batches to only include 10 HITs.,"(6, 3702)"
1149,"To limit our batch size, we would either have to make each section of each article its own HIT, which is a labor intensive and inefficient HIT design, or drastically increase the number of paragraphs per HIT.","(6, 3703)"
1150,"Because at least 10 Turkers must see each paragraph for quality control and aggregation purposes, but we cannot put more than 10 HITs in a batch without incurring the additional fee, each Turker would have to read and select important sentences in the entire article.","(6, 3704)"
1151,"Lengthy, dense articles would lead to bored Turkers and low quality work.","(6, 3705)"
1152,"Therefore, we concluded that we could not make TL;DR more cost effective if we scaled it up, however, the current costs are pretty minimal and reasonable relative to its purpose and use.","(6, 3706)"
1153,,"(6, 3707)"
1154,Our project was successful in constructing summaries of articles that were selected to be more informative than the automatically-generated summaries from an online summarizer.,"(6, 3800)"
1155,We evaluated the efficacy of our summary by having workers on Mechanical Turk comparing the summariwa that were created by aggregating the results of the HITs to a summary that was generated through an online summarizer tool.,"(6, 3801)"
1156,"To do this comparison, we created a HIT on MTurk where workers were presented with the the three summaries and asked to select the summary that they preferred.","(6, 3802)"
1157,"Specifically, the workers were asked to “Select the summary that is more coherent and relevant to the title.”","(6, 3803)"
1158,,"(6, 3804)"
1159,"By far, the biggest challenges that we had to deal with were the technical challenges that we will touch on later.","(6, 3900)"
1160,One of these challenges that we were not over to overcome was an issue with the way we parsed sentences.,"(6, 3901)"
1161,"As we will describe in more detail later on, we used the Natural Language Toolkit (NLTK) Library in Python to parse the articles into sentences.","(6, 3902)"
1162,"While this method worked fairly well, it did not work perfectly in that it resulted in some sentences being truncated too early or too late.","(6, 3903)"
1163,"Thus, when users were selecting sentences they occasionally only selected one part of the sentence and so the summary that was constructed occasionally contained sentence chunks that were not completely sensical without the context provided by the rest of the sentence that might not have been included in the summary.","(6, 3904)"
1164,This present a challenge to the mechanism and quality of our some summarization as the automatic summerizers did a better job of not creating this kind of choppiness even if the overall summary they created was voted to be of worse quality.,"(6, 3905)"
1165,"However, this issue only represents a tiny portion of the challenges that we had to deal with in this project.","(6, 3906)"
1166,"The majority of these challenges were technical, and, thus, we discuss them in greater detail later on when we discuss the technical challenges that we faced.","(6, 3907)"
1167,,"(6, 3908)"
1168,"We considered methods of decreasing the cost or summarization per paragraph in scaling up TL;DR, but we were unable to come up with a reasonable solution.","(6, 3700)"
1169,"The only way to decrease cost would be to pay workers less, which we were not willing to do, or pay fewer fees to Mechanical Turk.","(6, 3701)"
1170,The only way to pay fewer fees to Mechanical Turk would be limiting our batches to only include 10 HITs.,"(6, 3702)"
1171,"To limit our batch size, we would either have to make each section of each article its own HIT, which is a labor intensive and inefficient HIT design, or drastically increase the number of paragraphs per HIT.","(6, 3703)"
1172,"Because at least 10 Turkers must see each paragraph for quality control and aggregation purposes, but we cannot put more than 10 HITs in a batch without incurring the additional fee, each Turker would have to read and select important sentences in the entire article.","(6, 3704)"
1173,"Lengthy, dense articles would lead to bored Turkers and low quality work.","(6, 3705)"
1174,"Therefore, we concluded that we could not make TL;DR more cost effective if we scaled it up, however, the current costs are pretty minimal and reasonable relative to its purpose and use.","(6, 3706)"
1175,,"(6, 3707)"
1176,Our project was successful in constructing summaries of articles that were selected to be more informative than the automatically-generated summaries from an online summarizer.,"(6, 3800)"
1177,We evaluated the efficacy of our summary by having workers on Mechanical Turk comparing the summariwa that were created by aggregating the results of the HITs to a summary that was generated through an online summarizer tool.,"(6, 3801)"
1178,"To do this comparison, we created a HIT on MTurk where workers were presented with the the three summaries and asked to select the summary that they preferred.","(6, 3802)"
1179,"Specifically, the workers were asked to “Select the summary that is more coherent and relevant to the title.”","(6, 3803)"
1180,,"(6, 3804)"
1181,"By far, the biggest challenges that we had to deal with were the technical challenges that we will touch on later.","(6, 3900)"
1182,One of these challenges that we were not over to overcome was an issue with the way we parsed sentences.,"(6, 3901)"
1183,"As we will describe in more detail later on, we used the Natural Language Toolkit (NLTK) Library in Python to parse the articles into sentences.","(6, 3902)"
1184,"While this method worked fairly well, it did not work perfectly in that it resulted in some sentences being truncated too early or too late.","(6, 3903)"
1185,"Thus, when users were selecting sentences they occasionally only selected one part of the sentence and so the summary that was constructed occasionally contained sentence chunks that were not completely sensical without the context provided by the rest of the sentence that might not have been included in the summary.","(6, 3904)"
1186,This present a challenge to the mechanism and quality of our some summarization as the automatic summerizers did a better job of not creating this kind of choppiness even if the overall summary they created was voted to be of worse quality.,"(6, 3905)"
1187,"However, this issue only represents a tiny portion of the challenges that we had to deal with in this project.","(6, 3906)"
1188,"The majority of these challenges were technical, and, thus, we discuss them in greater detail later on when we discuss the technical challenges that we faced.","(6, 3907)"
1189,,"(6, 3908)"
1190,"We considered methods of decreasing the cost or summarization per paragraph in scaling up TL;DR, but we were unable to come up with a reasonable solution.","(6, 3700)"
1191,"The only way to decrease cost would be to pay workers less, which we were not willing to do, or pay fewer fees to Mechanical Turk.","(6, 3701)"
1192,The only way to pay fewer fees to Mechanical Turk would be limiting our batches to only include 10 HITs.,"(6, 3702)"
1193,"To limit our batch size, we would either have to make each section of each article its own HIT, which is a labor intensive and inefficient HIT design, or drastically increase the number of paragraphs per HIT.","(6, 3703)"
1194,"Because at least 10 Turkers must see each paragraph for quality control and aggregation purposes, but we cannot put more than 10 HITs in a batch without incurring the additional fee, each Turker would have to read and select important sentences in the entire article.","(6, 3704)"
1195,"Lengthy, dense articles would lead to bored Turkers and low quality work.","(6, 3705)"
1196,"Therefore, we concluded that we could not make TL;DR more cost effective if we scaled it up, however, the current costs are pretty minimal and reasonable relative to its purpose and use.","(6, 3706)"
1197,,"(6, 3707)"
1198,Our project was successful in constructing summaries of articles that were selected to be more informative than the automatically-generated summaries from an online summarizer.,"(6, 3800)"
1199,We evaluated the efficacy of our summary by having workers on Mechanical Turk comparing the summariwa that were created by aggregating the results of the HITs to a summary that was generated through an online summarizer tool.,"(6, 3801)"
1200,"To do this comparison, we created a HIT on MTurk where workers were presented with the the three summaries and asked to select the summary that they preferred.","(6, 3802)"
1201,"Specifically, the workers were asked to “Select the summary that is more coherent and relevant to the title.”","(6, 3803)"
1202,,"(6, 3804)"
1203,"By far, the biggest challenges that we had to deal with were the technical challenges that we will touch on later.","(6, 3900)"
1204,One of these challenges that we were not over to overcome was an issue with the way we parsed sentences.,"(6, 3901)"
1205,"As we will describe in more detail later on, we used the Natural Language Toolkit (NLTK) Library in Python to parse the articles into sentences.","(6, 3902)"
1206,"While this method worked fairly well, it did not work perfectly in that it resulted in some sentences being truncated too early or too late.","(6, 3903)"
1207,"Thus, when users were selecting sentences they occasionally only selected one part of the sentence and so the summary that was constructed occasionally contained sentence chunks that were not completely sensical without the context provided by the rest of the sentence that might not have been included in the summary.","(6, 3904)"
1208,This present a challenge to the mechanism and quality of our some summarization as the automatic summerizers did a better job of not creating this kind of choppiness even if the overall summary they created was voted to be of worse quality.,"(6, 3905)"
1209,"However, this issue only represents a tiny portion of the challenges that we had to deal with in this project.","(6, 3906)"
1210,"The majority of these challenges were technical, and, thus, we discuss them in greater detail later on when we discuss the technical challenges that we faced.","(6, 3907)"
1211,,"(6, 3908)"
1212,There were a number of different iterations between our original proposal and our final project.,"(6, 4000)"
1213,"Initially, our plan was to use the crowd to generate a summary of long and tedious terms and conditions documents, and compares these summaries to existing ones.","(6, 4001)"
1214,Our motivation was that terms and conditions documents are incredibly dense and so much so as to obscures any relevant information.,"(6, 4002)"
1215,"While clearly our motivation did not change much, we realized we were more interested in using this idea to synthesize news articles from The New Yorker, as that was a topic that was of more personal interest to us given that we shared an interest in politics and had all each personally experienced the difficulty of trying to quickly get a sense for what a New Yorker article was saying without having to read the article in its lengthy entirety.","(6, 4003)"
1216,,"(6, 4004)"
1217,"Initially, we planned to first gather a large and diverse set of terms and conditions documents and break each into portions where we could then HITs on Mechanical Turk and have multiple Turkers summarize those chunks of text.","(6, 4100)"
1218,We then planned to post another round of HITs where Turkers rank the summaries written and used the best to train an algorithm to suggest summaries.,"(6, 4101)"
1219,We then hoped to post a HIT that allowed Turkers to vote between the summary our algorithm generated and other summaries.,"(6, 4102)"
1220,"While we began with a similar method, in speaking with Professor Callison-Burch, we realized that the idea of trying to train a machine learning algorithm to generate summaries would require a significant amount of time and effort that might be unreasonable to complete in the time remaining in the semester.","(6, 4103)"
1221,"Thus, we decided not to pursue that aspect of the project, but we retained the component where we used workers to compare the summaries.","(6, 4104)"
1222,,"(6, 4105)"
1223,"The primary limitation of our product is that, if we were to implement it as a website where users are able to input the URL of an article that they wish to have summarized and then the website returns to them a Turker-generated summary of that article, there would likely be a considerable time delay between the time that the user inputs the URL and the time the workers are able to complete all of the HITs required to summarize the article in order for the article summary to be returned to the user.","(6, 4200)"
1224,This would be especially true as the length of the article that the user decides to input increases.,"(6, 4201)"
1225,"Thus, in order for this mechanism be an effective strategy, it would either have to require that there always be a large number of workers present and ready who can complete the tasks very rapidly at any time or necessitate that users input a URL and their email address in order for the completed summary to be sent to them by email once all the requisite HITs have been finished by the Turkers.","(6, 4202)"
1226,"While this mechanism might work, it might render our system less competitive than other automatic online summary generators, as they work instantaneously while ours would have a time delay.","(6, 4203)"
1227,,"(6, 4204)"
1228,There were a number of different iterations between our original proposal and our final project.,"(6, 4000)"
1229,"Initially, our plan was to use the crowd to generate a summary of long and tedious terms and conditions documents, and compares these summaries to existing ones.","(6, 4001)"
1230,Our motivation was that terms and conditions documents are incredibly dense and so much so as to obscures any relevant information.,"(6, 4002)"
1231,"While clearly our motivation did not change much, we realized we were more interested in using this idea to synthesize news articles from The New Yorker, as that was a topic that was of more personal interest to us given that we shared an interest in politics and had all each personally experienced the difficulty of trying to quickly get a sense for what a New Yorker article was saying without having to read the article in its lengthy entirety.","(6, 4003)"
1232,,"(6, 4004)"
1233,"Initially, we planned to first gather a large and diverse set of terms and conditions documents and break each into portions where we could then HITs on Mechanical Turk and have multiple Turkers summarize those chunks of text.","(6, 4100)"
1234,We then planned to post another round of HITs where Turkers rank the summaries written and used the best to train an algorithm to suggest summaries.,"(6, 4101)"
1235,We then hoped to post a HIT that allowed Turkers to vote between the summary our algorithm generated and other summaries.,"(6, 4102)"
1236,"While we began with a similar method, in speaking with Professor Callison-Burch, we realized that the idea of trying to train a machine learning algorithm to generate summaries would require a significant amount of time and effort that might be unreasonable to complete in the time remaining in the semester.","(6, 4103)"
1237,"Thus, we decided not to pursue that aspect of the project, but we retained the component where we used workers to compare the summaries.","(6, 4104)"
1238,,"(6, 4105)"
1239,"The primary limitation of our product is that, if we were to implement it as a website where users are able to input the URL of an article that they wish to have summarized and then the website returns to them a Turker-generated summary of that article, there would likely be a considerable time delay between the time that the user inputs the URL and the time the workers are able to complete all of the HITs required to summarize the article in order for the article summary to be returned to the user.","(6, 4200)"
1240,This would be especially true as the length of the article that the user decides to input increases.,"(6, 4201)"
1241,"Thus, in order for this mechanism be an effective strategy, it would either have to require that there always be a large number of workers present and ready who can complete the tasks very rapidly at any time or necessitate that users input a URL and their email address in order for the completed summary to be sent to them by email once all the requisite HITs have been finished by the Turkers.","(6, 4202)"
1242,"While this mechanism might work, it might render our system less competitive than other automatic online summary generators, as they work instantaneously while ours would have a time delay.","(6, 4203)"
1243,,"(6, 4204)"
1244,There were a number of different iterations between our original proposal and our final project.,"(6, 4000)"
1245,"Initially, our plan was to use the crowd to generate a summary of long and tedious terms and conditions documents, and compares these summaries to existing ones.","(6, 4001)"
1246,Our motivation was that terms and conditions documents are incredibly dense and so much so as to obscures any relevant information.,"(6, 4002)"
1247,"While clearly our motivation did not change much, we realized we were more interested in using this idea to synthesize news articles from The New Yorker, as that was a topic that was of more personal interest to us given that we shared an interest in politics and had all each personally experienced the difficulty of trying to quickly get a sense for what a New Yorker article was saying without having to read the article in its lengthy entirety.","(6, 4003)"
1248,,"(6, 4004)"
1249,"Initially, we planned to first gather a large and diverse set of terms and conditions documents and break each into portions where we could then HITs on Mechanical Turk and have multiple Turkers summarize those chunks of text.","(6, 4100)"
1250,We then planned to post another round of HITs where Turkers rank the summaries written and used the best to train an algorithm to suggest summaries.,"(6, 4101)"
1251,We then hoped to post a HIT that allowed Turkers to vote between the summary our algorithm generated and other summaries.,"(6, 4102)"
1252,"While we began with a similar method, in speaking with Professor Callison-Burch, we realized that the idea of trying to train a machine learning algorithm to generate summaries would require a significant amount of time and effort that might be unreasonable to complete in the time remaining in the semester.","(6, 4103)"
1253,"Thus, we decided not to pursue that aspect of the project, but we retained the component where we used workers to compare the summaries.","(6, 4104)"
1254,,"(6, 4105)"
1255,"The primary limitation of our product is that, if we were to implement it as a website where users are able to input the URL of an article that they wish to have summarized and then the website returns to them a Turker-generated summary of that article, there would likely be a considerable time delay between the time that the user inputs the URL and the time the workers are able to complete all of the HITs required to summarize the article in order for the article summary to be returned to the user.","(6, 4200)"
1256,This would be especially true as the length of the article that the user decides to input increases.,"(6, 4201)"
1257,"Thus, in order for this mechanism be an effective strategy, it would either have to require that there always be a large number of workers present and ready who can complete the tasks very rapidly at any time or necessitate that users input a URL and their email address in order for the completed summary to be sent to them by email once all the requisite HITs have been finished by the Turkers.","(6, 4202)"
1258,"While this mechanism might work, it might render our system less competitive than other automatic online summary generators, as they work instantaneously while ours would have a time delay.","(6, 4203)"
1259,,"(6, 4204)"
1260,There were a number of different iterations between our original proposal and our final project.,"(6, 4000)"
1261,"Initially, our plan was to use the crowd to generate a summary of long and tedious terms and conditions documents, and compares these summaries to existing ones.","(6, 4001)"
1262,Our motivation was that terms and conditions documents are incredibly dense and so much so as to obscures any relevant information.,"(6, 4002)"
1263,"While clearly our motivation did not change much, we realized we were more interested in using this idea to synthesize news articles from The New Yorker, as that was a topic that was of more personal interest to us given that we shared an interest in politics and had all each personally experienced the difficulty of trying to quickly get a sense for what a New Yorker article was saying without having to read the article in its lengthy entirety.","(6, 4003)"
1264,,"(6, 4004)"
1265,"Initially, we planned to first gather a large and diverse set of terms and conditions documents and break each into portions where we could then HITs on Mechanical Turk and have multiple Turkers summarize those chunks of text.","(6, 4100)"
1266,We then planned to post another round of HITs where Turkers rank the summaries written and used the best to train an algorithm to suggest summaries.,"(6, 4101)"
1267,We then hoped to post a HIT that allowed Turkers to vote between the summary our algorithm generated and other summaries.,"(6, 4102)"
1268,"While we began with a similar method, in speaking with Professor Callison-Burch, we realized that the idea of trying to train a machine learning algorithm to generate summaries would require a significant amount of time and effort that might be unreasonable to complete in the time remaining in the semester.","(6, 4103)"
1269,"Thus, we decided not to pursue that aspect of the project, but we retained the component where we used workers to compare the summaries.","(6, 4104)"
1270,,"(6, 4105)"
