,sentence,sentence_id
1154,,"(4, 309)"
1155,"Last May, the Secretary of Homeland Security, Kirstjen Nielsen, threatened to resign after President Trump humiliated her in a Cabinet meeting.","(4, 100)"
1156,"At the time, the number of Central American migrants arriving at the U.S. border was rising, with fifty thousand people being arrested each month, and the President was blaming her personally.","(4, 101)"
1157,Why dont you have solutions? he demanded at the meeting.,"(4, 102)"
1158,"How is this still happening? Influential figures in the White House, led by Stephen Miller, the Presidents senior policy adviser, had long been suspicious of Nielsens establishment credentials, and Trump, who personally disliked her, had always resented the fact that her mentor, John Kelly, who was then the White House chief of staff, had forced her nomination on him.","(4, 103)"
1159,"More than anything else, though, it was the timing of her confirmation, in December, 2017, that made Nielsen particularly vulnerable; it coincided with an uptick in regional migration, which enabled her detractors within the Administration to portray her to the President as ineffectual and insufficiently loyal to his agenda.","(4, 104)"
1160,Nielsen managed to stay in her post only because there was no obvious way for Trump to remove her.,"(4, 105)"
1161,"The Administration cant get rid of Nielsen, a D.H.S.","(4, 106)"
1162,official told me that spring.,"(4, 107)"
1163,She doesnt even have a deputy right now to fill in for her if she leaves.,"(4, 108)"
1164,,"(4, 109)"
1165,"On Sunday evening, Nielsen still did not have a confirmed deputy to succeed her when, under pressure from the President, she announced her resignation.","(4, 200)"
1166,"In March, after months of steady increases in the number of immigrants arriving at the southern border, U.S. authorities arrested nearly a hundred thousand people.","(4, 201)"
1167,"It was the highest rate of monthly apprehensions in more than a decade, and the Departments enforcement agencies have had to release hundreds of families into the country because the government no longer has the capacity to hold them all.","(4, 202)"
1168,"Trump has responded by declaring a national emergency, moving to cut all aid to Central America and threatening to close ports of entry along the southern border.","(4, 203)"
1169,"Publicly, Nielsen supported the President, but privately, one Administration official told CNN, she felt that the situation was untenable and Trump was becoming increasingly unhinged .","(4, 204)"
1170,.,"(4, 205)"
1171,.,"(4, 206)"
1172,"and making unreasonable and even impossible requests. At 5 P.M. on Sunday, Nielsen travelled to the White House to discuss border policy with the President; when she emerged, the President announced her departure.","(4, 207)"
1173,,"(4, 208)"
1174,"Whats most striking about Nielsens exit isnt that she left at a moment of political upheaval, or even that she managed to hang on to her post for as long as she did.","(4, 300)"
1175,"In the past year, even as Nielsen pursued the most aggressive enforcement strategy of any secretary in the history of the department, Trump saw her as too weak to be trusted.","(4, 301)"
1176,The Administrations most controversial immigration policiesfrom family separation to the recent overhaul of asylum practices known as Remain in Mexicoall happened on Nielsens watch.,"(4, 302)"
1177,She defended these policies to the press and to Congress and frequently lied in the process.,"(4, 303)"
1178,"Nielsen continues to claim, for instance, that the Trump Administration never had a policy of separating families at the border.","(4, 304)"
1179,"She was willing to toe the Trump line in ways that were dishonest, one Administration official told me.","(4, 305)"
1180,The worst part about her time at D.H.S.,"(4, 306)"
1181,"is that she hasnt been an honest broker. The greatest irony of Nielsens tenure may be that, in an Administration full of anti-immigration stalwarts, she was not an ideologue but an opportunist.","(4, 307)"
1182,"While she was never a true believer, like Stephen Miller, she became nearly as notorious, having weaponized immigration policy in the battle for her own political survival.","(4, 308)"
1183,,"(4, 309)"
1184,"Last May, the Secretary of Homeland Security, Kirstjen Nielsen, threatened to resign after President Trump humiliated her in a Cabinet meeting.","(4, 100)"
1185,"At the time, the number of Central American migrants arriving at the U.S. border was rising, with fifty thousand people being arrested each month, and the President was blaming her personally.","(4, 101)"
1186,Why dont you have solutions? he demanded at the meeting.,"(4, 102)"
1187,"How is this still happening? Influential figures in the White House, led by Stephen Miller, the Presidents senior policy adviser, had long been suspicious of Nielsens establishment credentials, and Trump, who personally disliked her, had always resented the fact that her mentor, John Kelly, who was then the White House chief of staff, had forced her nomination on him.","(4, 103)"
1188,"More than anything else, though, it was the timing of her confirmation, in December, 2017, that made Nielsen particularly vulnerable; it coincided with an uptick in regional migration, which enabled her detractors within the Administration to portray her to the President as ineffectual and insufficiently loyal to his agenda.","(4, 104)"
1189,Nielsen managed to stay in her post only because there was no obvious way for Trump to remove her.,"(4, 105)"
1190,"The Administration cant get rid of Nielsen, a D.H.S.","(4, 106)"
1191,official told me that spring.,"(4, 107)"
1192,She doesnt even have a deputy right now to fill in for her if she leaves.,"(4, 108)"
1193,,"(4, 109)"
1194,"On Sunday evening, Nielsen still did not have a confirmed deputy to succeed her when, under pressure from the President, she announced her resignation.","(4, 200)"
1195,"In March, after months of steady increases in the number of immigrants arriving at the southern border, U.S. authorities arrested nearly a hundred thousand people.","(4, 201)"
1196,"It was the highest rate of monthly apprehensions in more than a decade, and the Departments enforcement agencies have had to release hundreds of families into the country because the government no longer has the capacity to hold them all.","(4, 202)"
1197,"Trump has responded by declaring a national emergency, moving to cut all aid to Central America and threatening to close ports of entry along the southern border.","(4, 203)"
1198,"Publicly, Nielsen supported the President, but privately, one Administration official told CNN, she felt that the situation was untenable and Trump was becoming increasingly unhinged .","(4, 204)"
1199,.,"(4, 205)"
1200,.,"(4, 206)"
1201,"and making unreasonable and even impossible requests. At 5 P.M. on Sunday, Nielsen travelled to the White House to discuss border policy with the President; when she emerged, the President announced her departure.","(4, 207)"
1202,,"(4, 208)"
1203,"Whats most striking about Nielsens exit isnt that she left at a moment of political upheaval, or even that she managed to hang on to her post for as long as she did.","(4, 300)"
1204,"In the past year, even as Nielsen pursued the most aggressive enforcement strategy of any secretary in the history of the department, Trump saw her as too weak to be trusted.","(4, 301)"
1205,The Administrations most controversial immigration policiesfrom family separation to the recent overhaul of asylum practices known as Remain in Mexicoall happened on Nielsens watch.,"(4, 302)"
1206,She defended these policies to the press and to Congress and frequently lied in the process.,"(4, 303)"
1207,"Nielsen continues to claim, for instance, that the Trump Administration never had a policy of separating families at the border.","(4, 304)"
1208,"She was willing to toe the Trump line in ways that were dishonest, one Administration official told me.","(4, 305)"
1209,The worst part about her time at D.H.S.,"(4, 306)"
1210,"is that she hasnt been an honest broker. The greatest irony of Nielsens tenure may be that, in an Administration full of anti-immigration stalwarts, she was not an ideologue but an opportunist.","(4, 307)"
1211,"While she was never a true believer, like Stephen Miller, she became nearly as notorious, having weaponized immigration policy in the battle for her own political survival.","(4, 308)"
1212,,"(4, 309)"
1213,"Three days before Nielsens resignation, the White House had rejected another immigration official for a top job in the Administration.","(4, 400)"
1214,"The President withdrew the nomination of Ronald Vitiello as the head of Immigration and Customs Enforcement, because Trump wanted to go in a tougher direction.","(4, 401)"
1215," Vitiello was a career immigration agent with decades of experience, and both Democrats and Republicans in the Senate signalled their support for his eventual confirmation.","(4, 402)"
1216,The move was so unexpected that officials at D.H.S.,"(4, 403)"
1217,initially thought thered been a clerical error.,"(4, 404)"
1218,"I spoke to one senior Department official the following day who told me, We learned the news at the same time you did.","(4, 405)"
1219,,"(4, 406)"
1220,"Although Vitiello had few opponents, they were influential.","(4, 500)"
1221,"Chris Crane, the militant head of ICEs union, and Stephen Miller, at the White House, believed Vitiello was too moderate on enforcement and were able to successfully lobby the President.","(4, 501)"
1222,"Trump also faulted Vitiello for something outside of his controlin this case, the fact that ICE could not legally detain immigrant families indefinitely.","(4, 502)"
1223,"ICE is currently detaining fifty thousand immigrants, a twenty-five-per-cent increase from last year and a record in agency history.","(4, 503)"
1224,"But the agency has also been forced to release families near the border, and Trump has complained that it is reverting to catch and release, which he associates with the Obama Administration.","(4, 504)"
1225,"Based on the evidence, what else does Vitiello need to do in order to demonstrate his toughness? John Amaya, the deputy chief of staff at ICE from 2015 to 2017, said.","(4, 505)"
1226,"Given the politics, laws, regulations, litigation, and operational constraints, what more could the agency accomplish under someone elses leadership?","(4, 506)"
1227,It must be a wonderful world to live in where you are willfully and blissfully ignorant to the realities of law enforcement and still have your seat in the Oval Office.,"(4, 507)"
1228,,"(4, 508)"
1229,Trump has made immigration enforcement the rallying cry of his Presidency.,"(4, 600)"
1230,"But his politicization of D.H.S.and especially of ICE, its interior enforcement armhas repeatedly backfired.","(4, 601)"
1231,"More than two years into his term, Trump still does not have a confirmed head of the agency.","(4, 602)"
1232,"Vitiellos predecessor, an enforcement veteran named Tom Homan, who came out of retirement to lead ICE, had embraced the Presidents aggressive rhetoric.","(4, 603)"
1233,"Trump praised him for looking very nasty and very mean, but his close identification with the President also made him politically toxic, and Homan resigned last year, after a tumultuous tenure in which the Senate never confirmed him.","(4, 604)"
1234,"It was a matter of time before Tom would leave, a former D.H.S.","(4, 605)"
1235,official who knew Homan told me at the time.,"(4, 606)"
1236,Its a dead-end job.,"(4, 607)"
1237,Hes been on TV non-stop talking about what they are doing and defending the Administrations policies at every turn.,"(4, 608)"
1238,"Yet, when it came down to legislation and working with members of Congress, he was cut out.","(4, 609)"
1239,The official added that Homan was tired of being sent on these missions by the White House to scorch the earth.,"(4, 610)"
1240,"Vitiello, who appeared to learn the lesson of Homans demise, was careful to tell the President what he needed to hear while also keeping a lower public profile.","(4, 611)"
1241,Trump punished him anyway.,"(4, 612)"
1242,,"(4, 613)"
1243,"Three days before Nielsens resignation, the White House had rejected another immigration official for a top job in the Administration.","(4, 400)"
1244,"The President withdrew the nomination of Ronald Vitiello as the head of Immigration and Customs Enforcement, because Trump wanted to go in a tougher direction.","(4, 401)"
1245," Vitiello was a career immigration agent with decades of experience, and both Democrats and Republicans in the Senate signalled their support for his eventual confirmation.","(4, 402)"
1246,The move was so unexpected that officials at D.H.S.,"(4, 403)"
1247,initially thought thered been a clerical error.,"(4, 404)"
1248,"I spoke to one senior Department official the following day who told me, We learned the news at the same time you did.","(4, 405)"
1249,,"(4, 406)"
1250,"Although Vitiello had few opponents, they were influential.","(4, 500)"
1251,"Chris Crane, the militant head of ICEs union, and Stephen Miller, at the White House, believed Vitiello was too moderate on enforcement and were able to successfully lobby the President.","(4, 501)"
1252,"Trump also faulted Vitiello for something outside of his controlin this case, the fact that ICE could not legally detain immigrant families indefinitely.","(4, 502)"
1253,"ICE is currently detaining fifty thousand immigrants, a twenty-five-per-cent increase from last year and a record in agency history.","(4, 503)"
1254,"But the agency has also been forced to release families near the border, and Trump has complained that it is reverting to catch and release, which he associates with the Obama Administration.","(4, 504)"
1255,"Based on the evidence, what else does Vitiello need to do in order to demonstrate his toughness? John Amaya, the deputy chief of staff at ICE from 2015 to 2017, said.","(4, 505)"
1256,"Given the politics, laws, regulations, litigation, and operational constraints, what more could the agency accomplish under someone elses leadership?","(4, 506)"
1257,It must be a wonderful world to live in where you are willfully and blissfully ignorant to the realities of law enforcement and still have your seat in the Oval Office.,"(4, 507)"
1258,,"(4, 508)"
1259,Trump has made immigration enforcement the rallying cry of his Presidency.,"(4, 600)"
1260,"But his politicization of D.H.S.and especially of ICE, its interior enforcement armhas repeatedly backfired.","(4, 601)"
1261,"More than two years into his term, Trump still does not have a confirmed head of the agency.","(4, 602)"
1262,"Vitiellos predecessor, an enforcement veteran named Tom Homan, who came out of retirement to lead ICE, had embraced the Presidents aggressive rhetoric.","(4, 603)"
1263,"Trump praised him for looking very nasty and very mean, but his close identification with the President also made him politically toxic, and Homan resigned last year, after a tumultuous tenure in which the Senate never confirmed him.","(4, 604)"
1264,"It was a matter of time before Tom would leave, a former D.H.S.","(4, 605)"
1265,official who knew Homan told me at the time.,"(4, 606)"
1266,Its a dead-end job.,"(4, 607)"
1267,Hes been on TV non-stop talking about what they are doing and defending the Administrations policies at every turn.,"(4, 608)"
1268,"Yet, when it came down to legislation and working with members of Congress, he was cut out.","(4, 609)"
1269,The official added that Homan was tired of being sent on these missions by the White House to scorch the earth.,"(4, 610)"
1270,"Vitiello, who appeared to learn the lesson of Homans demise, was careful to tell the President what he needed to hear while also keeping a lower public profile.","(4, 611)"
1271,Trump punished him anyway.,"(4, 612)"
1272,,"(4, 613)"
1273,"Three days before Nielsens resignation, the White House had rejected another immigration official for a top job in the Administration.","(4, 400)"
1274,"The President withdrew the nomination of Ronald Vitiello as the head of Immigration and Customs Enforcement, because Trump wanted to go in a tougher direction.","(4, 401)"
1275," Vitiello was a career immigration agent with decades of experience, and both Democrats and Republicans in the Senate signalled their support for his eventual confirmation.","(4, 402)"
1276,The move was so unexpected that officials at D.H.S.,"(4, 403)"
1277,initially thought thered been a clerical error.,"(4, 404)"
1278,"I spoke to one senior Department official the following day who told me, We learned the news at the same time you did.","(4, 405)"
1279,,"(4, 406)"
1280,"Although Vitiello had few opponents, they were influential.","(4, 500)"
1281,"Chris Crane, the militant head of ICEs union, and Stephen Miller, at the White House, believed Vitiello was too moderate on enforcement and were able to successfully lobby the President.","(4, 501)"
1282,"Trump also faulted Vitiello for something outside of his controlin this case, the fact that ICE could not legally detain immigrant families indefinitely.","(4, 502)"
1283,"ICE is currently detaining fifty thousand immigrants, a twenty-five-per-cent increase from last year and a record in agency history.","(4, 503)"
1284,"But the agency has also been forced to release families near the border, and Trump has complained that it is reverting to catch and release, which he associates with the Obama Administration.","(4, 504)"
1285,"Based on the evidence, what else does Vitiello need to do in order to demonstrate his toughness? John Amaya, the deputy chief of staff at ICE from 2015 to 2017, said.","(4, 505)"
1286,"Given the politics, laws, regulations, litigation, and operational constraints, what more could the agency accomplish under someone elses leadership?","(4, 506)"
1287,It must be a wonderful world to live in where you are willfully and blissfully ignorant to the realities of law enforcement and still have your seat in the Oval Office.,"(4, 507)"
1288,,"(4, 508)"
1289,Trump has made immigration enforcement the rallying cry of his Presidency.,"(4, 600)"
1290,"But his politicization of D.H.S.and especially of ICE, its interior enforcement armhas repeatedly backfired.","(4, 601)"
1291,"More than two years into his term, Trump still does not have a confirmed head of the agency.","(4, 602)"
1292,"Vitiellos predecessor, an enforcement veteran named Tom Homan, who came out of retirement to lead ICE, had embraced the Presidents aggressive rhetoric.","(4, 603)"
1293,"Trump praised him for looking very nasty and very mean, but his close identification with the President also made him politically toxic, and Homan resigned last year, after a tumultuous tenure in which the Senate never confirmed him.","(4, 604)"
1294,"It was a matter of time before Tom would leave, a former D.H.S.","(4, 605)"
1295,official who knew Homan told me at the time.,"(4, 606)"
1296,Its a dead-end job.,"(4, 607)"
1297,Hes been on TV non-stop talking about what they are doing and defending the Administrations policies at every turn.,"(4, 608)"
1298,"Yet, when it came down to legislation and working with members of Congress, he was cut out.","(4, 609)"
1299,The official added that Homan was tired of being sent on these missions by the White House to scorch the earth.,"(4, 610)"
1300,"Vitiello, who appeared to learn the lesson of Homans demise, was careful to tell the President what he needed to hear while also keeping a lower public profile.","(4, 611)"
1301,Trump punished him anyway.,"(4, 612)"
1302,,"(4, 613)"
1303,Nielsens successor as acting head of D.H.S.,"(4, 700)"
1304,"will be Kevin McAleenan, the commissioner of U.S. Customs and Border Protection (C.B.P.).","(4, 701)"
1305,"Current and former department officials have told me that McAleenan is smart, fact-driven, intellectual, and thoughtful. A lawyer by training, with a degree from the University of Chicago, he first joined D.H.S.","(4, 702)"
1306,"in 2006, as a customs agent in Los Angeles, and later rose to become the deputy commissioner of C.B.P.","(4, 703)"
1307,"under President Obama; in March of 2018, the Senate confirmed him as head of the agency.","(4, 704)"
1308,,"(4, 705)"
1309,"The biggest question surrounding McAleenan, who, unlike Nielsen, is seen by both Republicans and Democrats as a credible choice to lead the governments third-largest federal department, is how quickly Trump will sour on him.","(4, 800)"
1310,McAleenan has already taken public positions that are at odds with the extremist views of the White House.,"(4, 801)"
1311,"Last December, he praised a new plan at the State Department to increase aid to Central American countries to help improve conditions in the region, and he has continued to speak forcefully about the need for the U.S. to address the root causes of emigration.","(4, 802)"
1312,"As head of C.B.P., an agency tasked with policing the border, McAleenan has had limited sway over foreign policy.","(4, 803)"
1313,"Now that hes in a position to play a bigger role in those discussions, he runs the risk of upsetting the President.","(4, 804)"
1314,,"(4, 805)"
1315,"Another concern, typical for anyone in the Administration, is whether its even possible for a career public servant like McAleenan to operate effectively, and with integrity, in the face of constant pressure from the White House.","(4, 900)"
1316,"Thats what makes me nervous, one Administration official told me.","(4, 901)"
1317,"Im not sure how he can finesse things with this Administration. McAleenan did not think up the Administrations family-separation policy, for example, but he did play a role in implementing it.","(4, 902)"
1318,"In April of 2018, his name was at the top of a document signed by three agency heads at D.H.S.including Tom Homan, at ICE, and Francis Cissna, at Citizen and Immigration Servicesarguing that family separation would deter other immigrant families, according to someone who saw the document.","(4, 903)"
1319,"In December, as the Trump Administration tightened restrictions at ports of entry and migrants crossed in increasingly remote areas of the desert, two Guatemalan children died in the custody of Border Patrol.","(4, 904)"
1320,"McAleenan is a career civil servant, and I believe he wants to see his job through to the end, regardless of the Administration, the official told me.","(4, 905)"
1321,"In the Trump Era, doing so comes at a high cost.","(4, 906)"
1322,,"(4, 907)"
1323,Nielsens successor as acting head of D.H.S.,"(4, 700)"
1324,"will be Kevin McAleenan, the commissioner of U.S. Customs and Border Protection (C.B.P.).","(4, 701)"
1325,"Current and former department officials have told me that McAleenan is smart, fact-driven, intellectual, and thoughtful. A lawyer by training, with a degree from the University of Chicago, he first joined D.H.S.","(4, 702)"
1326,"in 2006, as a customs agent in Los Angeles, and later rose to become the deputy commissioner of C.B.P.","(4, 703)"
1327,"under President Obama; in March of 2018, the Senate confirmed him as head of the agency.","(4, 704)"
1328,,"(4, 705)"
1329,"The biggest question surrounding McAleenan, who, unlike Nielsen, is seen by both Republicans and Democrats as a credible choice to lead the governments third-largest federal department, is how quickly Trump will sour on him.","(4, 800)"
1330,McAleenan has already taken public positions that are at odds with the extremist views of the White House.,"(4, 801)"
1331,"Last December, he praised a new plan at the State Department to increase aid to Central American countries to help improve conditions in the region, and he has continued to speak forcefully about the need for the U.S. to address the root causes of emigration.","(4, 802)"
1332,"As head of C.B.P., an agency tasked with policing the border, McAleenan has had limited sway over foreign policy.","(4, 803)"
1333,"Now that hes in a position to play a bigger role in those discussions, he runs the risk of upsetting the President.","(4, 804)"
1334,,"(4, 805)"
1335,"Another concern, typical for anyone in the Administration, is whether its even possible for a career public servant like McAleenan to operate effectively, and with integrity, in the face of constant pressure from the White House.","(4, 900)"
1336,"Thats what makes me nervous, one Administration official told me.","(4, 901)"
1337,"Im not sure how he can finesse things with this Administration. McAleenan did not think up the Administrations family-separation policy, for example, but he did play a role in implementing it.","(4, 902)"
1338,"In April of 2018, his name was at the top of a document signed by three agency heads at D.H.S.including Tom Homan, at ICE, and Francis Cissna, at Citizen and Immigration Servicesarguing that family separation would deter other immigrant families, according to someone who saw the document.","(4, 903)"
1339,"In December, as the Trump Administration tightened restrictions at ports of entry and migrants crossed in increasingly remote areas of the desert, two Guatemalan children died in the custody of Border Patrol.","(4, 904)"
1340,"McAleenan is a career civil servant, and I believe he wants to see his job through to the end, regardless of the Administration, the official told me.","(4, 905)"
1341,"In the Trump Era, doing so comes at a high cost.","(4, 906)"
1342,,"(4, 907)"
1343,Nielsens successor as acting head of D.H.S.,"(4, 700)"
1344,"will be Kevin McAleenan, the commissioner of U.S. Customs and Border Protection (C.B.P.).","(4, 701)"
1345,"Current and former department officials have told me that McAleenan is smart, fact-driven, intellectual, and thoughtful. A lawyer by training, with a degree from the University of Chicago, he first joined D.H.S.","(4, 702)"
1346,"in 2006, as a customs agent in Los Angeles, and later rose to become the deputy commissioner of C.B.P.","(4, 703)"
1347,"under President Obama; in March of 2018, the Senate confirmed him as head of the agency.","(4, 704)"
1348,,"(4, 705)"
1349,"The biggest question surrounding McAleenan, who, unlike Nielsen, is seen by both Republicans and Democrats as a credible choice to lead the governments third-largest federal department, is how quickly Trump will sour on him.","(4, 800)"
1350,McAleenan has already taken public positions that are at odds with the extremist views of the White House.,"(4, 801)"
1351,"Last December, he praised a new plan at the State Department to increase aid to Central American countries to help improve conditions in the region, and he has continued to speak forcefully about the need for the U.S. to address the root causes of emigration.","(4, 802)"
1352,"As head of C.B.P., an agency tasked with policing the border, McAleenan has had limited sway over foreign policy.","(4, 803)"
1353,"Now that hes in a position to play a bigger role in those discussions, he runs the risk of upsetting the President.","(4, 804)"
1354,,"(4, 805)"
1355,"Another concern, typical for anyone in the Administration, is whether its even possible for a career public servant like McAleenan to operate effectively, and with integrity, in the face of constant pressure from the White House.","(4, 900)"
1356,"Thats what makes me nervous, one Administration official told me.","(4, 901)"
1357,"Im not sure how he can finesse things with this Administration. McAleenan did not think up the Administrations family-separation policy, for example, but he did play a role in implementing it.","(4, 902)"
1358,"In April of 2018, his name was at the top of a document signed by three agency heads at D.H.S.including Tom Homan, at ICE, and Francis Cissna, at Citizen and Immigration Servicesarguing that family separation would deter other immigrant families, according to someone who saw the document.","(4, 903)"
1359,"In December, as the Trump Administration tightened restrictions at ports of entry and migrants crossed in increasingly remote areas of the desert, two Guatemalan children died in the custody of Border Patrol.","(4, 904)"
1360,"McAleenan is a career civil servant, and I believe he wants to see his job through to the end, regardless of the Administration, the official told me.","(4, 905)"
1361,"In the Trump Era, doing so comes at a high cost.","(4, 906)"
1362,,"(4, 907)"
1363,Nielsens successor as acting head of D.H.S.,"(4, 700)"
1364,"will be Kevin McAleenan, the commissioner of U.S. Customs and Border Protection (C.B.P.).","(4, 701)"
1365,"Current and former department officials have told me that McAleenan is smart, fact-driven, intellectual, and thoughtful. A lawyer by training, with a degree from the University of Chicago, he first joined D.H.S.","(4, 702)"
1366,"in 2006, as a customs agent in Los Angeles, and later rose to become the deputy commissioner of C.B.P.","(4, 703)"
1367,"under President Obama; in March of 2018, the Senate confirmed him as head of the agency.","(4, 704)"
1368,,"(4, 705)"
1369,"The biggest question surrounding McAleenan, who, unlike Nielsen, is seen by both Republicans and Democrats as a credible choice to lead the governments third-largest federal department, is how quickly Trump will sour on him.","(4, 800)"
1370,McAleenan has already taken public positions that are at odds with the extremist views of the White House.,"(4, 801)"
1371,"Last December, he praised a new plan at the State Department to increase aid to Central American countries to help improve conditions in the region, and he has continued to speak forcefully about the need for the U.S. to address the root causes of emigration.","(4, 802)"
1372,"As head of C.B.P., an agency tasked with policing the border, McAleenan has had limited sway over foreign policy.","(4, 803)"
1373,"Now that hes in a position to play a bigger role in those discussions, he runs the risk of upsetting the President.","(4, 804)"
1374,,"(4, 805)"
1375,"Another concern, typical for anyone in the Administration, is whether its even possible for a career public servant like McAleenan to operate effectively, and with integrity, in the face of constant pressure from the White House.","(4, 900)"
1376,"Thats what makes me nervous, one Administration official told me.","(4, 901)"
1377,"Im not sure how he can finesse things with this Administration. McAleenan did not think up the Administrations family-separation policy, for example, but he did play a role in implementing it.","(4, 902)"
1378,"In April of 2018, his name was at the top of a document signed by three agency heads at D.H.S.including Tom Homan, at ICE, and Francis Cissna, at Citizen and Immigration Servicesarguing that family separation would deter other immigrant families, according to someone who saw the document.","(4, 903)"
1379,"In December, as the Trump Administration tightened restrictions at ports of entry and migrants crossed in increasingly remote areas of the desert, two Guatemalan children died in the custody of Border Patrol.","(4, 904)"
1380,"McAleenan is a career civil servant, and I believe he wants to see his job through to the end, regardless of the Administration, the official told me.","(4, 905)"
1381,"In the Trump Era, doing so comes at a high cost.","(4, 906)"
1382,,"(4, 907)"
1383,Nielsens successor as acting head of D.H.S.,"(4, 700)"
1384,"will be Kevin McAleenan, the commissioner of U.S. Customs and Border Protection (C.B.P.).","(4, 701)"
1385,"Current and former department officials have told me that McAleenan is smart, fact-driven, intellectual, and thoughtful. A lawyer by training, with a degree from the University of Chicago, he first joined D.H.S.","(4, 702)"
1386,"in 2006, as a customs agent in Los Angeles, and later rose to become the deputy commissioner of C.B.P.","(4, 703)"
1387,"under President Obama; in March of 2018, the Senate confirmed him as head of the agency.","(4, 704)"
1388,,"(4, 705)"
1389,"The biggest question surrounding McAleenan, who, unlike Nielsen, is seen by both Republicans and Democrats as a credible choice to lead the governments third-largest federal department, is how quickly Trump will sour on him.","(4, 800)"
1390,McAleenan has already taken public positions that are at odds with the extremist views of the White House.,"(4, 801)"
1391,"Last December, he praised a new plan at the State Department to increase aid to Central American countries to help improve conditions in the region, and he has continued to speak forcefully about the need for the U.S. to address the root causes of emigration.","(4, 802)"
1392,"As head of C.B.P., an agency tasked with policing the border, McAleenan has had limited sway over foreign policy.","(4, 803)"
1393,"Now that hes in a position to play a bigger role in those discussions, he runs the risk of upsetting the President.","(4, 804)"
1394,,"(4, 805)"
1395,"Another concern, typical for anyone in the Administration, is whether its even possible for a career public servant like McAleenan to operate effectively, and with integrity, in the face of constant pressure from the White House.","(4, 900)"
1396,"Thats what makes me nervous, one Administration official told me.","(4, 901)"
1397,"Im not sure how he can finesse things with this Administration. McAleenan did not think up the Administrations family-separation policy, for example, but he did play a role in implementing it.","(4, 902)"
1398,"In April of 2018, his name was at the top of a document signed by three agency heads at D.H.S.including Tom Homan, at ICE, and Francis Cissna, at Citizen and Immigration Servicesarguing that family separation would deter other immigrant families, according to someone who saw the document.","(4, 903)"
1399,"In December, as the Trump Administration tightened restrictions at ports of entry and migrants crossed in increasingly remote areas of the desert, two Guatemalan children died in the custody of Border Patrol.","(4, 904)"
1400,"McAleenan is a career civil servant, and I believe he wants to see his job through to the end, regardless of the Administration, the official told me.","(4, 905)"
1401,"In the Trump Era, doing so comes at a high cost.","(4, 906)"
1402,,"(4, 907)"
1403,"For all of McAleenans credentials, his new title may be a sign of someone elses promotion.","(4, 1000)"
1404,"In a single week, Stephen Miller has successfully torpedoed the careers of two D.H.S.","(4, 1001)"
1405,officials and has shown his ever-expanding influence within the Administration.,"(4, 1002)"
1406,"In a recent Oval Office meeting, according to the Washington Post, Trump told Miller that he would be in charge of all immigration and border matters.","(4, 1003)"
1407,"Theres been talk of creating a new government post known as Trumps immigration tsar, with ranging responsibilities to implement Millers agenda; the names reportedly under considerationincluding the former Virginia attorney general Ken Cuccinelli and the former secretary of state of Kansas Kris Kobachare notorious for their partisan and ideological bona fides.","(4, 1004)"
1408,"Miller appears to hold even greater sway over immigration policy than he did a year ago, and the President, whos reportedly championing a new policy to separate families at the border, is as receptive as ever.","(4, 1005)"
1409,"On Sunday, I asked the Administration official whether McAleenan stood a chance of leading the Department under these circumstances.","(4, 1006)"
1410,"If Trump wants a negotiator, someone who has a lot of credibility, the official said, he has that in McAleenan. The official then went on to outline a list of policy priorities for addressing the crisis at the border that might achieve some measure of consensus in Washington.","(4, 1007)"
1411,"So far, he added, there hasnt been any serious effort to give those a chance.","(4, 1008)"
1412,,"(4, 1009)"
1413,nan,"(4, 1100)"
1414,nan,"(4, 1200)"
1415,"For all of McAleenans credentials, his new title may be a sign of someone elses promotion.","(4, 1000)"
1416,"In a single week, Stephen Miller has successfully torpedoed the careers of two D.H.S.","(4, 1001)"
1417,officials and has shown his ever-expanding influence within the Administration.,"(4, 1002)"
1418,"In a recent Oval Office meeting, according to the Washington Post, Trump told Miller that he would be in charge of all immigration and border matters.","(4, 1003)"
1419,"Theres been talk of creating a new government post known as Trumps immigration tsar, with ranging responsibilities to implement Millers agenda; the names reportedly under considerationincluding the former Virginia attorney general Ken Cuccinelli and the former secretary of state of Kansas Kris Kobachare notorious for their partisan and ideological bona fides.","(4, 1004)"
1420,"Miller appears to hold even greater sway over immigration policy than he did a year ago, and the President, whos reportedly championing a new policy to separate families at the border, is as receptive as ever.","(4, 1005)"
1421,"On Sunday, I asked the Administration official whether McAleenan stood a chance of leading the Department under these circumstances.","(4, 1006)"
1422,"If Trump wants a negotiator, someone who has a lot of credibility, the official said, he has that in McAleenan. The official then went on to outline a list of policy priorities for addressing the crisis at the border that might achieve some measure of consensus in Washington.","(4, 1007)"
1423,"So far, he added, there hasnt been any serious effort to give those a chance.","(4, 1008)"
1424,,"(4, 1009)"
1425,nan,"(4, 1100)"
1426,nan,"(4, 1200)"
1427,"For all of McAleenans credentials, his new title may be a sign of someone elses promotion.","(4, 1000)"
1428,"In a single week, Stephen Miller has successfully torpedoed the careers of two D.H.S.","(4, 1001)"
1429,officials and has shown his ever-expanding influence within the Administration.,"(4, 1002)"
1430,"In a recent Oval Office meeting, according to the Washington Post, Trump told Miller that he would be in charge of all immigration and border matters.","(4, 1003)"
